#                                P           Q            P           Q            P           Q
#                R                    6s                       6p-                      6p 
  1045      3.8864E-04      2.6188E-02 -9.1287E-03   2.9721E-03  7.7090E-03   1.5119E-04 -2.4903E-05
  1046      3.9255E-04      2.6383E-02 -9.2054E-03   3.0000E-03  7.7672E-03   1.5406E-04 -2.5377E-05
  1047      3.9649E-04      2.6578E-02 -9.2825E-03   3.0282E-03  7.8259E-03   1.5698E-04 -2.5861E-05
  1048      4.0048E-04      2.6775E-02 -9.3601E-03   3.0566E-03  7.8850E-03   1.5995E-04 -2.6353E-05
  1049      4.0450E-04      2.6973E-02 -9.4382E-03   3.0853E-03  7.9445E-03   1.6298E-04 -2.6855E-05
  1050      4.0857E-04      2.7173E-02 -9.5168E-03   3.1143E-03  8.0044E-03   1.6607E-04 -2.7366E-05
  1051      4.1268E-04      2.7374E-02 -9.5958E-03   3.1434E-03  8.0647E-03   1.6921E-04 -2.7887E-05
  1052      4.1682E-04      2.7576E-02 -9.6754E-03   3.1729E-03  8.1254E-03   1.7242E-04 -2.8418E-05
  1053      4.2101E-04      2.7779E-02 -9.7554E-03   3.2026E-03  8.1866E-03   1.7568E-04 -2.8958E-05
  1054      4.2524E-04      2.7984E-02 -9.8359E-03   3.2325E-03  8.2482E-03   1.7901E-04 -2.9509E-05
  1055      4.2952E-04      2.8190E-02 -9.9170E-03   3.2627E-03  8.3102E-03   1.8239E-04 -3.0070E-05
  1056      4.3383E-04      2.8397E-02 -9.9985E-03   3.2932E-03  8.3726E-03   1.8585E-04 -3.0641E-05
  1057      4.3819E-04      2.8606E-02 -1.0081E-02   3.3239E-03  8.4355E-03   1.8936E-04 -3.1224E-05
  1058      4.4260E-04      2.8816E-02 -1.0163E-02   3.3549E-03  8.4988E-03   1.9295E-04 -3.1817E-05
  1059      4.4705E-04      2.9028E-02 -1.0246E-02   3.3862E-03  8.5625E-03   1.9660E-04 -3.2421E-05
  1060      4.5154E-04      2.9240E-02 -1.0330E-02   3.4178E-03  8.6267E-03   2.0032E-04 -3.3037E-05
  1061      4.5608E-04      2.9455E-02 -1.0414E-02   3.4496E-03  8.6913E-03   2.0410E-04 -3.3664E-05
  1062      4.6066E-04      2.9670E-02 -1.0499E-02   3.4817E-03  8.7564E-03   2.0796E-04 -3.4303E-05
  1063      4.6529E-04      2.9887E-02 -1.0584E-02   3.5141E-03  8.8219E-03   2.1190E-04 -3.4954E-05
  1064      4.6997E-04      3.0105E-02 -1.0669E-02   3.5468E-03  8.8879E-03   2.1590E-04 -3.5618E-05
  1065      4.7469E-04      3.0325E-02 -1.0756E-02   3.5798E-03  8.9543E-03   2.1999E-04 -3.6293E-05
  1066      4.7946E-04      3.0546E-02 -1.0842E-02   3.6131E-03  9.0212E-03   2.2414E-04 -3.6982E-05
  1067      4.8428E-04      3.0769E-02 -1.0930E-02   3.6467E-03  9.0885E-03   2.2838E-04 -3.7683E-05
  1068      4.8915E-04      3.0993E-02 -1.1018E-02   3.6805E-03  9.1563E-03   2.3270E-04 -3.8397E-05
  1069      4.9406E-04      3.1218E-02 -1.1106E-02   3.7147E-03  9.2245E-03   2.3710E-04 -3.9125E-05
  1070      4.9903E-04      3.1445E-02 -1.1195E-02   3.7492E-03  9.2932E-03   2.4158E-04 -3.9867E-05
  1071      5.0404E-04      3.1673E-02 -1.1285E-02   3.7840E-03  9.3624E-03   2.4614E-04 -4.0622E-05
  1072      5.0911E-04      3.1903E-02 -1.1375E-02   3.8192E-03  9.4321E-03   2.5079E-04 -4.1392E-05
  1073      5.1423E-04      3.2134E-02 -1.1465E-02   3.8546E-03  9.5022E-03   2.5553E-04 -4.2176E-05
  1074      5.1939E-04      3.2367E-02 -1.1557E-02   3.8904E-03  9.5728E-03   2.6035E-04 -4.2974E-05
  1075      5.2461E-04      3.2601E-02 -1.1648E-02   3.9265E-03  9.6439E-03   2.6527E-04 -4.3788E-05
  1076      5.2989E-04      3.2836E-02 -1.1741E-02   3.9630E-03  9.7155E-03   2.7028E-04 -4.4617E-05
  1077      5.3521E-04      3.3073E-02 -1.1834E-02   3.9997E-03  9.7875E-03   2.7538E-04 -4.5461E-05
  1078      5.4059E-04      3.3311E-02 -1.1927E-02   4.0368E-03  9.8601E-03   2.8058E-04 -4.6322E-05
  1079      5.4602E-04      3.3551E-02 -1.2021E-02   4.0743E-03  9.9331E-03   2.8587E-04 -4.7198E-05
  1080      5.5151E-04      3.3793E-02 -1.2116E-02   4.1121E-03  1.0007E-02   2.9127E-04 -4.8091E-05
  1081      5.5705E-04      3.4035E-02 -1.2211E-02   4.1503E-03  1.0081E-02   2.9676E-04 -4.9001E-05
  1082      5.6265E-04      3.4280E-02 -1.2307E-02   4.1888E-03  1.0155E-02   3.0236E-04 -4.9927E-05
  1083      5.6831E-04      3.4526E-02 -1.2403E-02   4.2276E-03  1.0230E-02   3.0807E-04 -5.0871E-05
  1084      5.7402E-04      3.4773E-02 -1.2501E-02   4.2669E-03  1.0306E-02   3.1388E-04 -5.1833E-05
  1085      5.7979E-04      3.5022E-02 -1.2598E-02   4.3065E-03  1.0382E-02   3.1979E-04 -5.2812E-05
  1086      5.8562E-04      3.5272E-02 -1.2697E-02   4.3465E-03  1.0458E-02   3.2582E-04 -5.3810E-05
  1087      5.9150E-04      3.5524E-02 -1.2795E-02   4.3868E-03  1.0535E-02   3.3197E-04 -5.4827E-05
  1088      5.9745E-04      3.5778E-02 -1.2895E-02   4.4275E-03  1.0613E-02   3.3822E-04 -5.5863E-05
  1089      6.0345E-04      3.6033E-02 -1.2995E-02   4.4687E-03  1.0691E-02   3.4460E-04 -5.6918E-05
  1090      6.0951E-04      3.6289E-02 -1.3096E-02   4.5102E-03  1.0770E-02   3.5109E-04 -5.7993E-05
  1091      6.1564E-04      3.6547E-02 -1.3197E-02   4.5521E-03  1.0849E-02   3.5771E-04 -5.9088E-05
  1092      6.2183E-04      3.6807E-02 -1.3299E-02   4.5944E-03  1.0928E-02   3.6445E-04 -6.0203E-05
  1093      6.2808E-04      3.7068E-02 -1.3402E-02   4.6371E-03  1.1009E-02   3.7131E-04 -6.1339E-05
  1094      6.3439E-04      3.7331E-02 -1.3505E-02   4.6802E-03  1.1089E-02   3.7830E-04 -6.2497E-05
  1095      6.4077E-04      3.7595E-02 -1.3609E-02   4.7238E-03  1.1171E-02   3.8543E-04 -6.3676E-05
  1096      6.4721E-04      3.7861E-02 -1.3713E-02   4.7677E-03  1.1252E-02   3.9268E-04 -6.4877E-05
  1097      6.5371E-04      3.8128E-02 -1.3819E-02   4.8121E-03  1.1335E-02   4.0008E-04 -6.6101E-05
  1098      6.6028E-04      3.8397E-02 -1.3924E-02   4.8569E-03  1.1418E-02   4.0760E-04 -6.7347E-05
  1099      6.6692E-04      3.8668E-02 -1.4031E-02   4.9022E-03  1.1501E-02   4.1528E-04 -6.8617E-05
  1100      6.7362E-04      3.8940E-02 -1.4138E-02   4.9478E-03  1.1585E-02   4.2309E-04 -6.9911E-05
  1101      6.8039E-04      3.9214E-02 -1.4246E-02   4.9940E-03  1.1670E-02   4.3105E-04 -7.1228E-05
  1102      6.8723E-04      3.9489E-02 -1.4354E-02   5.0405E-03  1.1755E-02   4.3915E-04 -7.2570E-05
  1103      6.9413E-04      3.9766E-02 -1.4463E-02   5.0876E-03  1.1840E-02   4.4741E-04 -7.3938E-05
  1104      7.0111E-04      4.0045E-02 -1.4573E-02   5.1351E-03  1.1926E-02   4.5583E-04 -7.5330E-05
  1105      7.0816E-04      4.0325E-02 -1.4684E-02   5.1830E-03  1.2013E-02   4.6439E-04 -7.6749E-05
  1106      7.1527E-04      4.0607E-02 -1.4795E-02   5.2315E-03  1.2101E-02   4.7312E-04 -7.8194E-05
  1107      7.2246E-04      4.0890E-02 -1.4907E-02   5.2804E-03  1.2188E-02   4.8201E-04 -7.9667E-05
  1108      7.2972E-04      4.1175E-02 -1.5019E-02   5.3297E-03  1.2277E-02   4.9107E-04 -8.1166E-05
  1109      7.3706E-04      4.1461E-02 -1.5132E-02   5.3796E-03  1.2366E-02   5.0030E-04 -8.2694E-05
  1110      7.4446E-04      4.1750E-02 -1.5246E-02   5.4300E-03  1.2455E-02   5.0969E-04 -8.4250E-05
  1111      7.5195E-04      4.2039E-02 -1.5361E-02   5.4809E-03  1.2546E-02   5.1926E-04 -8.5835E-05
  1112      7.5950E-04      4.2331E-02 -1.5476E-02   5.5323E-03  1.2636E-02   5.2901E-04 -8.7449E-05
  1113      7.6714E-04      4.2624E-02 -1.5592E-02   5.5841E-03  1.2728E-02   5.3894E-04 -8.9094E-05
  1114      7.7485E-04      4.2919E-02 -1.5708E-02   5.6366E-03  1.2820E-02   5.4906E-04 -9.0769E-05
  1115      7.8263E-04      4.3215E-02 -1.5826E-02   5.6895E-03  1.2912E-02   5.5936E-04 -9.2476E-05
  1116      7.9050E-04      4.3513E-02 -1.5944E-02   5.7430E-03  1.3005E-02   5.6986E-04 -9.4214E-05
  1117      7.9844E-04      4.3813E-02 -1.6062E-02   5.7970E-03  1.3099E-02   5.8054E-04 -9.5984E-05
  1118      8.0647E-04      4.4114E-02 -1.6182E-02   5.8515E-03  1.3193E-02   5.9143E-04 -9.7787E-05
  1119      8.1457E-04      4.4417E-02 -1.6302E-02   5.9066E-03  1.3288E-02   6.0252E-04 -9.9624E-05
  1120      8.2276E-04      4.4721E-02 -1.6423E-02   5.9623E-03  1.3384E-02   6.1382E-04 -1.0150E-04
  1121      8.3103E-04      4.5027E-02 -1.6545E-02   6.0185E-03  1.3480E-02   6.2532E-04 -1.0340E-04
  1122      8.3938E-04      4.5335E-02 -1.6667E-02   6.0753E-03  1.3577E-02   6.3704E-04 -1.0534E-04
  1123      8.4782E-04      4.5645E-02 -1.6790E-02   6.1326E-03  1.3674E-02   6.4897E-04 -1.0732E-04
  1124      8.5634E-04      4.5956E-02 -1.6914E-02   6.1906E-03  1.3772E-02   6.6113E-04 -1.0933E-04
  1125      8.6494E-04      4.6269E-02 -1.7038E-02   6.2491E-03  1.3870E-02   6.7351E-04 -1.1138E-04
  1126      8.7364E-04      4.6583E-02 -1.7163E-02   6.3083E-03  1.3969E-02   6.8612E-04 -1.1347E-04
  1127      8.8242E-04      4.6899E-02 -1.7289E-02   6.3680E-03  1.4069E-02   6.9896E-04 -1.1560E-04
  1128      8.9128E-04      4.7217E-02 -1.7416E-02   6.4284E-03  1.4170E-02   7.1204E-04 -1.1777E-04
  1129      9.0024E-04      4.7536E-02 -1.7544E-02   6.4894E-03  1.4271E-02   7.2537E-04 -1.1998E-04
  1130      9.0929E-04      4.7857E-02 -1.7672E-02   6.5510E-03  1.4372E-02   7.3894E-04 -1.2223E-04
  1131      9.1843E-04      4.8180E-02 -1.7801E-02   6.6132E-03  1.4475E-02   7.5276E-04 -1.2452E-04
  1132      9.2766E-04      4.8504E-02 -1.7931E-02   6.6761E-03  1.4577E-02   7.6683E-04 -1.2685E-04
  1133      9.3698E-04      4.8830E-02 -1.8061E-02   6.7397E-03  1.4681E-02   7.8117E-04 -1.2923E-04
  1134      9.4640E-04      4.9157E-02 -1.8192E-02   6.8039E-03  1.4785E-02   7.9577E-04 -1.3165E-04
  1135      9.5591E-04      4.9486E-02 -1.8324E-02   6.8688E-03  1.4890E-02   8.1063E-04 -1.3411E-04
  1136      9.6552E-04      4.9817E-02 -1.8457E-02   6.9343E-03  1.4995E-02   8.2578E-04 -1.3662E-04
  1137      9.7522E-04      5.0150E-02 -1.8590E-02   7.0005E-03  1.5101E-02   8.4120E-04 -1.3918E-04
  1138      9.8502E-04      5.0484E-02 -1.8725E-02   7.0675E-03  1.5208E-02   8.5691E-04 -1.4178E-04
  1139      9.9492E-04      5.0820E-02 -1.8860E-02   7.1351E-03  1.5316E-02   8.7290E-04 -1.4443E-04
  1140      1.0049E-03      5.1157E-02 -1.8995E-02   7.2034E-03  1.5424E-02   8.8919E-04 -1.4713E-04
  1141      1.0150E-03      5.1496E-02 -1.9132E-02   7.2725E-03  1.5532E-02   9.0578E-04 -1.4988E-04
  1142      1.0252E-03      5.1836E-02 -1.9269E-02   7.3423E-03  1.5642E-02   9.2268E-04 -1.5269E-04
  1143      1.0355E-03      5.2179E-02 -1.9407E-02   7.4128E-03  1.5752E-02   9.3989E-04 -1.5554E-04
  1144      1.0459E-03      5.2523E-02 -1.9546E-02   7.4840E-03  1.5862E-02   9.5741E-04 -1.5845E-04
  1145      1.0564E-03      5.2868E-02 -1.9686E-02   7.5561E-03  1.5973E-02   9.7526E-04 -1.6140E-04
  1146      1.0671E-03      5.3215E-02 -1.9826E-02   7.6288E-03  1.6085E-02   9.9343E-04 -1.6442E-04
  1147      1.0778E-03      5.3564E-02 -1.9968E-02   7.7024E-03  1.6198E-02   1.0119E-03 -1.6749E-04
  1148      1.0886E-03      5.3914E-02 -2.0110E-02   7.7767E-03  1.6311E-02   1.0308E-03 -1.7061E-04
  1149      1.0996E-03      5.4266E-02 -2.0252E-02   7.8519E-03  1.6425E-02   1.0500E-03 -1.7380E-04
  1150      1.1106E-03      5.4619E-02 -2.0396E-02   7.9278E-03  1.6540E-02   1.0695E-03 -1.7704E-04
  1151      1.1218E-03      5.4974E-02 -2.0540E-02   8.0046E-03  1.6655E-02   1.0894E-03 -1.8034E-04
  1152      1.1330E-03      5.5331E-02 -2.0686E-02   8.0821E-03  1.6771E-02   1.1097E-03 -1.8370E-04
  1153      1.1444E-03      5.5689E-02 -2.0831E-02   8.1605E-03  1.6888E-02   1.1303E-03 -1.8713E-04
  1154      1.1559E-03      5.6048E-02 -2.0978E-02   8.2398E-03  1.7005E-02   1.1513E-03 -1.9062E-04
  1155      1.1676E-03      5.6410E-02 -2.1126E-02   8.3199E-03  1.7123E-02   1.1727E-03 -1.9417E-04
  1156      1.1793E-03      5.6772E-02 -2.1274E-02   8.4008E-03  1.7241E-02   1.1945E-03 -1.9778E-04
  1157      1.1911E-03      5.7137E-02 -2.1423E-02   8.4826E-03  1.7361E-02   1.2167E-03 -2.0147E-04
  1158      1.2031E-03      5.7502E-02 -2.1573E-02   8.5654E-03  1.7481E-02   1.2393E-03 -2.0522E-04
  1159      1.2152E-03      5.7870E-02 -2.1724E-02   8.6490E-03  1.7601E-02   1.2623E-03 -2.0904E-04
  1160      1.2274E-03      5.8239E-02 -2.1875E-02   8.7335E-03  1.7723E-02   1.2858E-03 -2.1293E-04
  1161      1.2397E-03      5.8609E-02 -2.2028E-02   8.8189E-03  1.7845E-02   1.3096E-03 -2.1689E-04
  1162      1.2522E-03      5.8981E-02 -2.2181E-02   8.9053E-03  1.7967E-02   1.3339E-03 -2.2092E-04
  1163      1.2648E-03      5.9354E-02 -2.2335E-02   8.9926E-03  1.8091E-02   1.3587E-03 -2.2503E-04
  1164      1.2775E-03      5.9729E-02 -2.2489E-02   9.0809E-03  1.8215E-02   1.3838E-03 -2.2921E-04
  1165      1.2903E-03      6.0105E-02 -2.2645E-02   9.1701E-03  1.8340E-02   1.4095E-03 -2.3347E-04
  1166      1.3033E-03      6.0482E-02 -2.2801E-02   9.2603E-03  1.8465E-02   1.4356E-03 -2.3780E-04
  1167      1.3164E-03      6.0862E-02 -2.2958E-02   9.3515E-03  1.8591E-02   1.4622E-03 -2.4222E-04
  1168      1.3296E-03      6.1242E-02 -2.3116E-02   9.4437E-03  1.8718E-02   1.4893E-03 -2.4671E-04
  1169      1.3430E-03      6.1624E-02 -2.3275E-02   9.5369E-03  1.8846E-02   1.5168E-03 -2.5129E-04
  1170      1.3565E-03      6.2007E-02 -2.3435E-02   9.6312E-03  1.8974E-02   1.5449E-03 -2.5595E-04
  1171      1.3701E-03      6.2392E-02 -2.3595E-02   9.7264E-03  1.9103E-02   1.5735E-03 -2.6070E-04
  1172      1.3839E-03      6.2778E-02 -2.3756E-02   9.8228E-03  1.9232E-02   1.6025E-03 -2.6553E-04
  1173      1.3978E-03      6.3165E-02 -2.3918E-02   9.9202E-03  1.9363E-02   1.6322E-03 -2.7045E-04
  1174      1.4119E-03      6.3554E-02 -2.4081E-02   1.0019E-02  1.9494E-02   1.6623E-03 -2.7546E-04
  1175      1.4260E-03      6.3944E-02 -2.4244E-02   1.0118E-02  1.9625E-02   1.6930E-03 -2.8056E-04
  1176      1.4404E-03      6.4335E-02 -2.4409E-02   1.0219E-02  1.9758E-02   1.7243E-03 -2.8576E-04
  1177      1.4549E-03      6.4727E-02 -2.4574E-02   1.0321E-02  1.9891E-02   1.7561E-03 -2.9105E-04
  1178      1.4695E-03      6.5121E-02 -2.4740E-02   1.0424E-02  2.0024E-02   1.7885E-03 -2.9643E-04
  1179      1.4842E-03      6.5516E-02 -2.4907E-02   1.0528E-02  2.0159E-02   1.8215E-03 -3.0192E-04
  1180      1.4992E-03      6.5912E-02 -2.5074E-02   1.0633E-02  2.0294E-02   1.8551E-03 -3.0750E-04
  1181      1.5142E-03      6.6310E-02 -2.5243E-02   1.0739E-02  2.0430E-02   1.8893E-03 -3.1318E-04
  1182      1.5294E-03      6.6708E-02 -2.5412E-02   1.0847E-02  2.0566E-02   1.9241E-03 -3.1897E-04
  1183      1.5448E-03      6.7108E-02 -2.5582E-02   1.0956E-02  2.0703E-02   1.9595E-03 -3.2486E-04
  1184      1.5603E-03      6.7509E-02 -2.5752E-02   1.1066E-02  2.0841E-02   1.9956E-03 -3.3086E-04
  1185      1.5760E-03      6.7911E-02 -2.5924E-02   1.1177E-02  2.0980E-02   2.0323E-03 -3.3696E-04
  1186      1.5919E-03      6.8314E-02 -2.6096E-02   1.1290E-02  2.1119E-02   2.0697E-03 -3.4318E-04
  1187      1.6079E-03      6.8718E-02 -2.6269E-02   1.1403E-02  2.1259E-02   2.1077E-03 -3.4951E-04
  1188      1.6240E-03      6.9123E-02 -2.6443E-02   1.1518E-02  2.1399E-02   2.1465E-03 -3.5596E-04
  1189      1.6403E-03      6.9530E-02 -2.6618E-02   1.1635E-02  2.1541E-02   2.1859E-03 -3.6252E-04
  1190      1.6568E-03      6.9937E-02 -2.6793E-02   1.1752E-02  2.1683E-02   2.2260E-03 -3.6919E-04
  1191      1.6735E-03      7.0345E-02 -2.6970E-02   1.1871E-02  2.1825E-02   2.2669E-03 -3.7599E-04
  1192      1.6903E-03      7.0754E-02 -2.7147E-02   1.1992E-02  2.1969E-02   2.3085E-03 -3.8291E-04
  1193      1.7073E-03      7.1164E-02 -2.7324E-02   1.2113E-02  2.2113E-02   2.3508E-03 -3.8996E-04
  1194      1.7244E-03      7.1575E-02 -2.7503E-02   1.2237E-02  2.2258E-02   2.3939E-03 -3.9713E-04
  1195      1.7418E-03      7.1987E-02 -2.7682E-02   1.2361E-02  2.2403E-02   2.4378E-03 -4.0444E-04
  1196      1.7593E-03      7.2400E-02 -2.7862E-02   1.2487E-02  2.2549E-02   2.4824E-03 -4.1187E-04
  1197      1.7770E-03      7.2813E-02 -2.8043E-02   1.2614E-02  2.2696E-02   2.5279E-03 -4.1944E-04
  1198      1.7948E-03      7.3227E-02 -2.8225E-02   1.2743E-02  2.2843E-02   2.5742E-03 -4.2714E-04
  1199      1.8129E-03      7.3642E-02 -2.8407E-02   1.2873E-02  2.2991E-02   2.6212E-03 -4.3498E-04
  1200      1.8311E-03      7.4058E-02 -2.8590E-02   1.3005E-02  2.3140E-02   2.6692E-03 -4.4296E-04
  1201      1.8495E-03      7.4474E-02 -2.8774E-02   1.3138E-02  2.3289E-02   2.7179E-03 -4.5109E-04
  1202      1.8681E-03      7.4891E-02 -2.8958E-02   1.3273E-02  2.3439E-02   2.7676E-03 -4.5936E-04
  1203      1.8868E-03      7.5308E-02 -2.9143E-02   1.3410E-02  2.3590E-02   2.8181E-03 -4.6777E-04
  1204      1.9058E-03      7.5726E-02 -2.9329E-02   1.3548E-02  2.3741E-02   2.8695E-03 -4.7634E-04
  1205      1.9250E-03      7.6145E-02 -2.9516E-02   1.3687E-02  2.3893E-02   2.9219E-03 -4.8506E-04
  1206      1.9443E-03      7.6564E-02 -2.9704E-02   1.3828E-02  2.4046E-02   2.9752E-03 -4.9394E-04
  1207      1.9639E-03      7.6983E-02 -2.9892E-02   1.3971E-02  2.4199E-02   3.0294E-03 -5.0298E-04
  1208      1.9836E-03      7.7403E-02 -3.0081E-02   1.4115E-02  2.4353E-02   3.0845E-03 -5.1217E-04
  1209      2.0035E-03      7.7824E-02 -3.0270E-02   1.4261E-02  2.4508E-02   3.1407E-03 -5.2153E-04
  1210      2.0237E-03      7.8244E-02 -3.0460E-02   1.4409E-02  2.4663E-02   3.1978E-03 -5.3106E-04
  1211      2.0440E-03      7.8665E-02 -3.0651E-02   1.4558E-02  2.4819E-02   3.2560E-03 -5.4076E-04
  1212      2.0645E-03      7.9086E-02 -3.0843E-02   1.4709E-02  2.4976E-02   3.3152E-03 -5.5063E-04
  1213      2.0853E-03      7.9508E-02 -3.1035E-02   1.4862E-02  2.5133E-02   3.3754E-03 -5.6067E-04
  1214      2.1062E-03      7.9929E-02 -3.1228E-02   1.5017E-02  2.5290E-02   3.4367E-03 -5.7090E-04
  1215      2.1274E-03      8.0351E-02 -3.1422E-02   1.5173E-02  2.5449E-02   3.4991E-03 -5.8130E-04
  1216      2.1488E-03      8.0772E-02 -3.1616E-02   1.5332E-02  2.5608E-02   3.5625E-03 -5.9189E-04
  1217      2.1704E-03      8.1194E-02 -3.1811E-02   1.5492E-02  2.5767E-02   3.6271E-03 -6.0266E-04
  1218      2.1922E-03      8.1615E-02 -3.2006E-02   1.5654E-02  2.5927E-02   3.6928E-03 -6.1363E-04
  1219      2.2142E-03      8.2037E-02 -3.2202E-02   1.5817E-02  2.6088E-02   3.7597E-03 -6.2479E-04
  1220      2.2365E-03      8.2458E-02 -3.2399E-02   1.5983E-02  2.6249E-02   3.8277E-03 -6.3615E-04
  1221      2.2590E-03      8.2880E-02 -3.2597E-02   1.6151E-02  2.6411E-02   3.8969E-03 -6.4771E-04
  1222      2.2817E-03      8.3300E-02 -3.2794E-02   1.6320E-02  2.6574E-02   3.9674E-03 -6.5947E-04
  1223      2.3046E-03      8.3721E-02 -3.2993E-02   1.6492E-02  2.6737E-02   4.0390E-03 -6.7144E-04
  1224      2.3278E-03      8.4141E-02 -3.3192E-02   1.6665E-02  2.6900E-02   4.1120E-03 -6.8362E-04
  1225      2.3512E-03      8.4561E-02 -3.3392E-02   1.6841E-02  2.7065E-02   4.1862E-03 -6.9601E-04
  1226      2.3748E-03      8.4981E-02 -3.3592E-02   1.7018E-02  2.7229E-02   4.2616E-03 -7.0862E-04
  1227      2.3987E-03      8.5400E-02 -3.3793E-02   1.7198E-02  2.7395E-02   4.3385E-03 -7.2146E-04
  1228      2.4228E-03      8.5818E-02 -3.3994E-02   1.7380E-02  2.7560E-02   4.4166E-03 -7.3451E-04
  1229      2.4471E-03      8.6235E-02 -3.4196E-02   1.7564E-02  2.7727E-02   4.4961E-03 -7.4780E-04
  1230      2.4717E-03      8.6652E-02 -3.4399E-02   1.7750E-02  2.7894E-02   4.5770E-03 -7.6132E-04
  1231      2.4965E-03      8.7068E-02 -3.4602E-02   1.7938E-02  2.8061E-02   4.6592E-03 -7.7508E-04
  1232      2.5216E-03      8.7484E-02 -3.4805E-02   1.8128E-02  2.8229E-02   4.7429E-03 -7.8907E-04
  1233      2.5470E-03      8.7898E-02 -3.5009E-02   1.8321E-02  2.8397E-02   4.8281E-03 -8.0331E-04
  1234      2.5726E-03      8.8312E-02 -3.5213E-02   1.8516E-02  2.8566E-02   4.9147E-03 -8.1780E-04
  1235      2.5984E-03      8.8724E-02 -3.5418E-02   1.8713E-02  2.8735E-02   5.0028E-03 -8.3254E-04
  1236      2.6245E-03      8.9135E-02 -3.5623E-02   1.8912E-02  2.8905E-02   5.0925E-03 -8.4754E-04
  1237      2.6509E-03      8.9545E-02 -3.5829E-02   1.9114E-02  2.9075E-02   5.1836E-03 -8.6280E-04
  1238      2.6776E-03      8.9954E-02 -3.6035E-02   1.9318E-02  2.9246E-02   5.2764E-03 -8.7832E-04
  1239      2.7045E-03      9.0361E-02 -3.6242E-02   1.9525E-02  2.9417E-02   5.3707E-03 -8.9412E-04
  1240      2.7317E-03      9.0767E-02 -3.6448E-02   1.9734E-02  2.9589E-02   5.4667E-03 -9.1018E-04
  1241      2.7591E-03      9.1172E-02 -3.6656E-02   1.9945E-02  2.9761E-02   5.5643E-03 -9.2653E-04
  1242      2.7868E-03      9.1575E-02 -3.6863E-02   2.0159E-02  2.9933E-02   5.6636E-03 -9.4316E-04
  1243      2.8148E-03      9.1976E-02 -3.7071E-02   2.0375E-02  3.0106E-02   5.7646E-03 -9.6007E-04
  1244      2.8431E-03      9.2376E-02 -3.7280E-02   2.0594E-02  3.0279E-02   5.8673E-03 -9.7728E-04
  1245      2.8717E-03      9.2774E-02 -3.7488E-02   2.0815E-02  3.0453E-02   5.9717E-03 -9.9478E-04
  1246      2.9006E-03      9.3170E-02 -3.7697E-02   2.1039E-02  3.0627E-02   6.0779E-03 -1.0126E-03
  1247      2.9297E-03      9.3564E-02 -3.7906E-02   2.1266E-02  3.0801E-02   6.1860E-03 -1.0307E-03
  1248      2.9592E-03      9.3956E-02 -3.8116E-02   2.1495E-02  3.0976E-02   6.2959E-03 -1.0491E-03
  1249      2.9889E-03      9.4345E-02 -3.8325E-02   2.1727E-02  3.1151E-02   6.4076E-03 -1.0679E-03
  1250      3.0189E-03      9.4733E-02 -3.8535E-02   2.1962E-02  3.1326E-02   6.5212E-03 -1.0869E-03
  1251      3.0493E-03      9.5118E-02 -3.8745E-02   2.2199E-02  3.1501E-02   6.6368E-03 -1.1063E-03
  1252      3.0799E-03      9.5501E-02 -3.8955E-02   2.2439E-02  3.1677E-02   6.7543E-03 -1.1260E-03
  1253      3.1109E-03      9.5881E-02 -3.9166E-02   2.2682E-02  3.1854E-02   6.8738E-03 -1.1461E-03
  1254      3.1422E-03      9.6259E-02 -3.9376E-02   2.2928E-02  3.2030E-02   6.9953E-03 -1.1665E-03
  1255      3.1737E-03      9.6634E-02 -3.9587E-02   2.3176E-02  3.2207E-02   7.1189E-03 -1.1872E-03
  1256      3.2056E-03      9.7006E-02 -3.9798E-02   2.3428E-02  3.2384E-02   7.2445E-03 -1.2083E-03
  1257      3.2378E-03      9.7375E-02 -4.0009E-02   2.3682E-02  3.2561E-02   7.3722E-03 -1.2298E-03
  1258      3.2704E-03      9.7741E-02 -4.0220E-02   2.3940E-02  3.2738E-02   7.5021E-03 -1.2516E-03
  1259      3.3033E-03      9.8105E-02 -4.0431E-02   2.4200E-02  3.2915E-02   7.6342E-03 -1.2738E-03
  1260      3.3365E-03      9.8464E-02 -4.0642E-02   2.4464E-02  3.3093E-02   7.7684E-03 -1.2963E-03
  1261      3.3700E-03      9.8821E-02 -4.0853E-02   2.4730E-02  3.3271E-02   7.9049E-03 -1.3193E-03
  1262      3.4039E-03      9.9174E-02 -4.1064E-02   2.5000E-02  3.3449E-02   8.0437E-03 -1.3426E-03
  1263      3.4381E-03      9.9524E-02 -4.1275E-02   2.5273E-02  3.3627E-02   8.1848E-03 -1.3664E-03
  1264      3.4726E-03      9.9870E-02 -4.1485E-02   2.5549E-02  3.3805E-02   8.3282E-03 -1.3905E-03
  1265      3.5075E-03      1.0021E-01 -4.1696E-02   2.5828E-02  3.3984E-02   8.4740E-03 -1.4150E-03
  1266      3.5428E-03      1.0055E-01 -4.1907E-02   2.6110E-02  3.4162E-02   8.6222E-03 -1.4400E-03
  1267      3.5784E-03      1.0088E-01 -4.2117E-02   2.6396E-02  3.4340E-02   8.7729E-03 -1.4653E-03
  1268      3.6143E-03      1.0121E-01 -4.2327E-02   2.6684E-02  3.4519E-02   8.9260E-03 -1.4911E-03
  1269      3.6507E-03      1.0154E-01 -4.2538E-02   2.6977E-02  3.4697E-02   9.0817E-03 -1.5173E-03
