#                             P           Q
#                R                 5s 
   145      1.1107E-07   7.9962E-07 -1.3996E-10
   146      1.1219E-07   8.0766E-07 -1.4278E-10
   147      1.1331E-07   8.1578E-07 -1.4567E-10
   148      1.1445E-07   8.2397E-07 -1.4861E-10
   149      1.1560E-07   8.3226E-07 -1.5161E-10
   150      1.1677E-07   8.4062E-07 -1.5468E-10
   151      1.1794E-07   8.4907E-07 -1.5780E-10
   152      1.1912E-07   8.5760E-07 -1.6099E-10
   153      1.2032E-07   8.6622E-07 -1.6424E-10
   154      1.2153E-07   8.7493E-07 -1.6756E-10
   155      1.2275E-07   8.8372E-07 -1.7094E-10
   156      1.2399E-07   8.9260E-07 -1.7440E-10
   157      1.2523E-07   9.0157E-07 -1.7792E-10
   158      1.2649E-07   9.1063E-07 -1.8151E-10
   159      1.2776E-07   9.1978E-07 -1.8518E-10
   160      1.2905E-07   9.2903E-07 -1.8892E-10
   161      1.3034E-07   9.3837E-07 -1.9274E-10
   162      1.3165E-07   9.4780E-07 -1.9663E-10
   163      1.3298E-07   9.5732E-07 -2.0060E-10
   164      1.3431E-07   9.6694E-07 -2.0466E-10
   165      1.3566E-07   9.7666E-07 -2.0879E-10
   166      1.3703E-07   9.8648E-07 -2.1301E-10
   167      1.3840E-07   9.9639E-07 -2.1731E-10
   168      1.3979E-07   1.0064E-06 -2.2170E-10
   169      1.4120E-07   1.0165E-06 -2.2618E-10
   170      1.4262E-07   1.0267E-06 -2.3075E-10
   171      1.4405E-07   1.0371E-06 -2.3541E-10
   172      1.4550E-07   1.0475E-06 -2.4017E-10
   173      1.4696E-07   1.0580E-06 -2.4502E-10
   174      1.4844E-07   1.0686E-06 -2.4997E-10
   175      1.4993E-07   1.0794E-06 -2.5502E-10
   176      1.5144E-07   1.0902E-06 -2.6017E-10
   177      1.5296E-07   1.1012E-06 -2.6543E-10
   178      1.5450E-07   1.1122E-06 -2.7079E-10
   179      1.5605E-07   1.1234E-06 -2.7626E-10
   180      1.5762E-07   1.1347E-06 -2.8184E-10
