   123      3.3872E-07   2.0998E-05 -4.4552E-09   4.9419E-06 -1.0486E-09   2.5710E-11  1.0574E-07   3.2282E-12 -4.1101E-16
   124      3.4212E-07   2.1209E-05 -4.5452E-09   4.9915E-06 -1.0698E-09   2.6230E-11  1.0681E-07   3.2934E-12 -4.2352E-16
   125      3.4556E-07   2.1423E-05 -4.6371E-09   5.0417E-06 -1.0914E-09   2.6759E-11  1.0788E-07   3.3600E-12 -4.3642E-16
   126      3.4903E-07   2.1638E-05 -4.7307E-09   5.0924E-06 -1.1135E-09   2.7300E-11  1.0897E-07   3.4278E-12 -4.4971E-16
   127      3.5254E-07   2.1855E-05 -4.8263E-09   5.1436E-06 -1.1360E-09   2.7852E-11  1.1006E-07   3.4971E-12 -4.6341E-16
   128      3.5609E-07   2.2075E-05 -4.9238E-09   5.1952E-06 -1.1589E-09   2.8414E-11  1.1117E-07   3.5677E-12 -4.7752E-16
   129      3.5966E-07   2.2297E-05 -5.0233E-09   5.2475E-06 -1.1823E-09   2.8988E-11  1.1228E-07   3.6398E-12 -4.9206E-16
   130      3.6328E-07   2.2521E-05 -5.1247E-09   5.3002E-06 -1.2062E-09   2.9574E-11  1.1341E-07   3.7133E-12 -5.0705E-16
   131      3.6693E-07   2.2747E-05 -5.2283E-09   5.3535E-06 -1.2306E-09   3.0171E-11  1.1455E-07   3.7884E-12 -5.2249E-16
   132      3.7062E-07   2.2976E-05 -5.3339E-09   5.4073E-06 -1.2554E-09   3.0781E-11  1.1570E-07   3.8649E-12 -5.3840E-16
   133      3.7434E-07   2.3207E-05 -5.4416E-09   5.4616E-06 -1.2808E-09   3.1402E-11  1.1687E-07   3.9430E-12 -5.5480E-16
   134      3.7810E-07   2.3440E-05 -5.5516E-09   5.5165E-06 -1.3067E-09   3.2037E-11  1.1804E-07   4.0226E-12 -5.7169E-16
   135      3.8190E-07   2.3676E-05 -5.6637E-09   5.5719E-06 -1.3331E-09   3.2684E-11  1.1923E-07   4.1039E-12 -5.8910E-16
   136      3.8574E-07   2.3914E-05 -5.7781E-09   5.6279E-06 -1.3600E-09   3.3344E-11  1.2043E-07   4.1868E-12 -6.0705E-16
   137      3.8962E-07   2.4154E-05 -5.8948E-09   5.6845E-06 -1.3875E-09   3.4018E-11  1.2164E-07   4.2714E-12 -6.2553E-16
   138      3.9354E-07   2.4397E-05 -6.0139E-09   5.7416E-06 -1.4155E-09   3.4705E-11  1.2286E-07   4.3576E-12 -6.4458E-16
   139      3.9749E-07   2.4642E-05 -6.1354E-09   5.7993E-06 -1.4441E-09   3.5406E-11  1.2409E-07   4.4457E-12 -6.6421E-16
   140      4.0149E-07   2.4890E-05 -6.2594E-09   5.8576E-06 -1.4733E-09   3.6121E-11  1.2534E-07   4.5355E-12 -6.8444E-16
   141      4.0552E-07   2.5140E-05 -6.3858E-09   5.9165E-06 -1.5030E-09   3.6851E-11  1.2660E-07   4.6271E-12 -7.0528E-16
   142      4.0960E-07   2.5392E-05 -6.5148E-09   5.9760E-06 -1.5334E-09   3.7595E-11  1.2787E-07   4.7206E-12 -7.2676E-16
   143      4.1371E-07   2.5648E-05 -6.6464E-09   6.0360E-06 -1.5644E-09   3.8355E-11  1.2916E-07   4.8159E-12 -7.4890E-16
   144      4.1787E-07   2.5905E-05 -6.7807E-09   6.0967E-06 -1.5960E-09   3.9130E-11  1.3046E-07   4.9132E-12 -7.7170E-16
   145      4.2207E-07   2.6166E-05 -6.9176E-09   6.1580E-06 -1.6282E-09   3.9920E-11  1.3177E-07   5.0125E-12 -7.9520E-16
