#                            P           Q            P           Q            P           Q
#                R                5p-                      5p                       6s 
  1616      1.8436E-01 -2.7494E-01 -9.8761E-03  -2.5643E-01  3.9903E-03   1.0016E-01  1.3643E-03
  1617      1.8621E-01 -2.7710E-01 -9.4164E-03  -2.5944E-01  4.4264E-03   1.0181E-01  1.1471E-03
  1618      1.8808E-01 -2.7904E-01 -8.9509E-03  -2.6227E-01  4.8569E-03   1.0337E-01  9.3000E-04
  1619      1.8998E-01 -2.8078E-01 -8.4800E-03  -2.6490E-01  5.2815E-03   1.0484E-01  7.1309E-04
  1620      1.9188E-01 -2.8229E-01 -8.0042E-03  -2.6734E-01  5.6999E-03   1.0621E-01  4.9662E-04
  1621      1.9381E-01 -2.8358E-01 -7.5239E-03  -2.6958E-01  6.1117E-03   1.0749E-01  2.8081E-04
  1622      1.9576E-01 -2.8464E-01 -7.0394E-03  -2.7161E-01  6.5167E-03   1.0866E-01  6.5872E-05
  1623      1.9773E-01 -2.8547E-01 -6.5514E-03  -2.7342E-01  6.9145E-03   1.0973E-01 -1.4797E-04
  1624      1.9972E-01 -2.8605E-01 -6.0601E-03  -2.7502E-01  7.3048E-03   1.1069E-01 -3.6051E-04
  1625      2.0172E-01 -2.8640E-01 -5.5660E-03  -2.7640E-01  7.6873E-03   1.1155E-01 -5.7152E-04
  1626      2.0375E-01 -2.8650E-01 -5.0697E-03  -2.7755E-01  8.0617E-03   1.1229E-01 -7.8078E-04
  1627      2.0580E-01 -2.8635E-01 -4.5715E-03  -2.7846E-01  8.4277E-03   1.1292E-01 -9.8809E-04
  1628      2.0787E-01 -2.8595E-01 -4.0719E-03  -2.7914E-01  8.7850E-03   1.1343E-01 -1.1932E-03
  1629      2.0995E-01 -2.8528E-01 -3.5713E-03  -2.7959E-01  9.1333E-03   1.1382E-01 -1.3960E-03
  1630      2.1207E-01 -2.8436E-01 -3.0703E-03  -2.7978E-01  9.4723E-03   1.1409E-01 -1.5961E-03
  1631      2.1420E-01 -2.8318E-01 -2.5693E-03  -2.7973E-01  9.8019E-03   1.1424E-01 -1.7935E-03
  1632      2.1635E-01 -2.8172E-01 -2.0688E-03  -2.7943E-01  1.0122E-02   1.1426E-01 -1.9879E-03
  1633      2.1852E-01 -2.8000E-01 -1.5692E-03  -2.7887E-01  1.0431E-02   1.1416E-01 -2.1790E-03
  1634      2.2072E-01 -2.7801E-01 -1.0710E-03  -2.7805E-01  1.0730E-02   1.1393E-01 -2.3667E-03
  1635      2.2294E-01 -2.7574E-01 -5.7460E-04  -2.7697E-01  1.1019E-02   1.1357E-01 -2.5509E-03
  1636      2.2518E-01 -2.7320E-01 -8.0581E-05  -2.7562E-01  1.1297E-02   1.1307E-01 -2.7312E-03
  1637      2.2744E-01 -2.7038E-01  4.1064E-04  -2.7400E-01  1.1564E-02   1.1245E-01 -2.9076E-03
  1638      2.2973E-01 -2.6728E-01  8.9860E-04  -2.7212E-01  1.1820E-02   1.1169E-01 -3.0798E-03
  1639      2.3204E-01 -2.6390E-01  1.3828E-03  -2.6996E-01  1.2064E-02   1.1079E-01 -3.2476E-03
  1640      2.3437E-01 -2.6023E-01  1.8629E-03  -2.6753E-01  1.2296E-02   1.0976E-01 -3.4109E-03
  1641      2.3672E-01 -2.5629E-01  2.3383E-03  -2.6483E-01  1.2517E-02   1.0859E-01 -3.5695E-03
  1642      2.3910E-01 -2.5207E-01  2.8087E-03  -2.6184E-01  1.2725E-02   1.0729E-01 -3.7232E-03
  1643      2.4151E-01 -2.4756E-01  3.2735E-03  -2.5858E-01  1.2922E-02   1.0585E-01 -3.8720E-03
  1644      2.4393E-01 -2.4277E-01  3.7323E-03  -2.5503E-01  1.3106E-02   1.0427E-01 -4.0155E-03
  1645      2.4638E-01 -2.3770E-01  4.1848E-03  -2.5121E-01  1.3277E-02   1.0255E-01 -4.1537E-03
  1646      2.4886E-01 -2.3235E-01  4.6303E-03  -2.4711E-01  1.3436E-02   1.0069E-01 -4.2865E-03
  1647      2.5136E-01 -2.2672E-01  5.0687E-03  -2.4272E-01  1.3582E-02   9.8702E-02 -4.4136E-03
  1648      2.5389E-01 -2.2082E-01  5.4993E-03  -2.3806E-01  1.3715E-02   9.6572E-02 -4.5350E-03
  1649      2.5644E-01 -2.1464E-01  5.9219E-03  -2.3311E-01  1.3835E-02   9.4307E-02 -4.6505E-03
  1650      2.5902E-01 -2.0818E-01  6.3360E-03  -2.2789E-01  1.3942E-02   9.1907E-02 -4.7601E-03
  1651      2.6162E-01 -2.0146E-01  6.7412E-03  -2.2239E-01  1.4036E-02   8.9372E-02 -4.8635E-03
  1652      2.6425E-01 -1.9446E-01  7.1371E-03  -2.1661E-01  1.4116E-02   8.6704E-02 -4.9608E-03
  1653      2.6691E-01 -1.8721E-01  7.5234E-03  -2.1056E-01  1.4183E-02   8.3905E-02 -5.0517E-03
  1654      2.6959E-01 -1.7969E-01  7.8997E-03  -2.0424E-01  1.4237E-02   8.0976E-02 -5.1363E-03
  1655      2.7230E-01 -1.7192E-01  8.2656E-03  -1.9765E-01  1.4278E-02   7.7919E-02 -5.2144E-03
  1656      2.7503E-01 -1.6389E-01  8.6208E-03  -1.9079E-01  1.4305E-02   7.4736E-02 -5.2860E-03
  1657      2.7780E-01 -1.5562E-01  8.9650E-03  -1.8367E-01  1.4318E-02   7.1429E-02 -5.3509E-03
  1658      2.8059E-01 -1.4710E-01  9.2979E-03  -1.7629E-01  1.4319E-02   6.8000E-02 -5.4092E-03
  1659      2.8341E-01 -1.3835E-01  9.6191E-03  -1.6866E-01  1.4305E-02   6.4453E-02 -5.4608E-03
  1660      2.8626E-01 -1.2936E-01  9.9283E-03  -1.6077E-01  1.4279E-02   6.0790E-02 -5.5056E-03
  1661      2.8913E-01 -1.2016E-01  1.0225E-02  -1.5264E-01  1.4239E-02   5.7015E-02 -5.5437E-03
  1662      2.9204E-01 -1.1073E-01  1.0510E-02  -1.4427E-01  1.4186E-02   5.3129E-02 -5.5749E-03
  1663      2.9498E-01 -1.0109E-01  1.0781E-02  -1.3566E-01  1.4120E-02   4.9137E-02 -5.5993E-03
  1664      2.9794E-01 -9.1244E-02  1.1040E-02  -1.2683E-01  1.4041E-02   4.5043E-02 -5.6168E-03
  1665      3.0093E-01 -8.1204E-02  1.1286E-02  -1.1776E-01  1.3949E-02   4.0850E-02 -5.6275E-03
  1666      3.0396E-01 -7.0974E-02  1.1518E-02  -1.0849E-01  1.3844E-02   3.6562E-02 -5.6314E-03
  1667      3.0701E-01 -6.0564E-02  1.1736E-02  -9.9001E-02  1.3726E-02   3.2183E-02 -5.6285E-03
  1668      3.1010E-01 -4.9982E-02  1.1941E-02  -8.9311E-02  1.3596E-02   2.7718E-02 -5.6187E-03
  1669      3.1322E-01 -3.9237E-02  1.2131E-02  -7.9427E-02  1.3453E-02   2.3172E-02 -5.6022E-03
  1670      3.1636E-01 -2.8339E-02  1.2307E-02  -6.9355E-02  1.3298E-02   1.8549E-02 -5.5790E-03
  1671      3.1954E-01 -1.7297E-02  1.2469E-02  -5.9105E-02  1.3131E-02   1.3854E-02 -5.5491E-03
  1672      3.2275E-01 -6.1206E-03  1.2617E-02  -4.8685E-02  1.2953E-02   9.0927E-03 -5.5126E-03
  1673      3.2600E-01  5.1789E-03  1.2750E-02  -3.8104E-02  1.2762E-02   4.2697E-03 -5.4696E-03
  1674      3.2927E-01  1.6591E-02  1.2869E-02  -2.7372E-02  1.2560E-02  -6.0918E-04 -5.4201E-03
  1675      3.3258E-01  2.8105E-02  1.2973E-02  -1.6498E-02  1.2347E-02  -5.5383E-03 -5.3643E-03
  1676      3.3593E-01  3.9710E-02  1.3062E-02  -5.4922E-03  1.2123E-02  -1.0512E-02 -5.3021E-03
  1677      3.3930E-01  5.1394E-02  1.3136E-02   5.6348E-03  1.1889E-02  -1.5524E-02 -5.2338E-03
  1678      3.4271E-01  6.3145E-02  1.3196E-02   1.6873E-02  1.1643E-02  -2.0569E-02 -5.1594E-03
  1679      3.4616E-01  7.4951E-02  1.3241E-02   2.8210E-02  1.1388E-02  -2.5639E-02 -5.0790E-03
  1680      3.4964E-01  8.6800E-02  1.3271E-02   3.9636E-02  1.1123E-02  -3.0730E-02 -4.9928E-03
  1681      3.5315E-01  9.8679E-02  1.3286E-02   5.1138E-02  1.0849E-02  -3.5834E-02 -4.9009E-03
  1682      3.5670E-01  1.1058E-01  1.3287E-02   6.2706E-02  1.0565E-02  -4.0944E-02 -4.8034E-03
  1683      3.6028E-01  1.2248E-01  1.3273E-02   7.4326E-02  1.0272E-02  -4.6055E-02 -4.7005E-03
  1684      3.6391E-01  1.3437E-01  1.3245E-02   8.5987E-02  9.9708E-03  -5.1158E-02 -4.5924E-03
  1685      3.6756E-01  1.4624E-01  1.3202E-02   9.7676E-02  9.6613E-03  -5.6248E-02 -4.4792E-03
  1686      3.7126E-01  1.5807E-01  1.3145E-02   1.0938E-01  9.3441E-03  -6.1317E-02 -4.3611E-03
  1687      3.7499E-01  1.6985E-01  1.3074E-02   1.2109E-01  9.0193E-03  -6.6358E-02 -4.2382E-03
  1688      3.7876E-01  1.8157E-01  1.2988E-02   1.3278E-01  8.6875E-03  -7.1364E-02 -4.1107E-03
  1689      3.8256E-01  1.9321E-01  1.2889E-02   1.4445E-01  8.3489E-03  -7.6327E-02 -3.9789E-03
  1690      3.8641E-01  2.0476E-01  1.2777E-02   1.5608E-01  8.0041E-03  -8.1241E-02 -3.8429E-03
  1691      3.9029E-01  2.1621E-01  1.2651E-02   1.6766E-01  7.6533E-03  -8.6098E-02 -3.7029E-03
  1692      3.9421E-01  2.2753E-01  1.2512E-02   1.7917E-01  7.2970E-03  -9.0891E-02 -3.5591E-03
  1693      3.9818E-01  2.3872E-01  1.2359E-02   1.9061E-01  6.9356E-03  -9.5613E-02 -3.4117E-03
  1694      4.0218E-01  2.4975E-01  1.2194E-02   2.0195E-01  6.5696E-03  -1.0026E-01 -3.2611E-03
  1695      4.0622E-01  2.6063E-01  1.2017E-02   2.1318E-01  6.1993E-03  -1.0481E-01 -3.1072E-03
  1696      4.1030E-01  2.7132E-01  1.1828E-02   2.2429E-01  5.8252E-03  -1.0928E-01 -2.9505E-03
  1697      4.1443E-01  2.8182E-01  1.1627E-02   2.3526E-01  5.4477E-03  -1.1364E-01 -2.7911E-03
  1698      4.1859E-01  2.9212E-01  1.1414E-02   2.4608E-01  5.0673E-03  -1.1789E-01 -2.6292E-03
  1699      4.2280E-01  3.0219E-01  1.1190E-02   2.5674E-01  4.6844E-03  -1.2203E-01 -2.4651E-03
  1700      4.2705E-01  3.1203E-01  1.0955E-02   2.6721E-01  4.2994E-03  -1.2605E-01 -2.2991E-03
  1701      4.3134E-01  3.2162E-01  1.0710E-02   2.7750E-01  3.9129E-03  -1.2994E-01 -2.1313E-03
  1702      4.3567E-01  3.3094E-01  1.0455E-02   2.8757E-01  3.5252E-03  -1.3369E-01 -1.9620E-03
  1703      4.4005E-01  3.3998E-01  1.0190E-02   2.9742E-01  3.1368E-03  -1.3730E-01 -1.7914E-03
  1704      4.4447E-01  3.4874E-01  9.9157E-03   3.0704E-01  2.7482E-03  -1.4076E-01 -1.6199E-03
  1705      4.4894E-01  3.5718E-01  9.6324E-03   3.1640E-01  2.3598E-03  -1.4406E-01 -1.4475E-03
  1706      4.5345E-01  3.6531E-01  9.3407E-03   3.2550E-01  1.9721E-03  -1.4720E-01 -1.2747E-03
  1707      4.5801E-01  3.7311E-01  9.0408E-03   3.3432E-01  1.5854E-03  -1.5018E-01 -1.1015E-03
  1708      4.6261E-01  3.8056E-01  8.7333E-03   3.4285E-01  1.2004E-03  -1.5297E-01 -9.2835E-04
  1709      4.6726E-01  3.8766E-01  8.4186E-03   3.5108E-01  8.1727E-04  -1.5559E-01 -7.5539E-04
  1710      4.7196E-01  3.9438E-01  8.0970E-03   3.5898E-01  4.3661E-04  -1.5802E-01 -5.8287E-04
  1711      4.7670E-01  4.0073E-01  7.7692E-03   3.6656E-01  5.8824E-05  -1.6026E-01 -4.1104E-04
  1712      4.8149E-01  4.0668E-01  7.4355E-03   3.7380E-01 -3.1567E-04  -1.6230E-01 -2.4014E-04
  1713      4.8633E-01  4.1223E-01  7.0963E-03   3.8068E-01 -6.8645E-04  -1.6414E-01 -7.0401E-05
  1714      4.9122E-01  4.1736E-01  6.7522E-03   3.8719E-01 -1.0531E-03  -1.6577E-01  9.7948E-05
  1715      4.9616E-01  4.2207E-01  6.4036E-03   3.9332E-01 -1.4152E-03  -1.6719E-01  2.6468E-04
  1716      5.0114E-01  4.2635E-01  6.0510E-03   3.9907E-01 -1.7724E-03  -1.6839E-01  4.2956E-04
  1717      5.0618E-01  4.3018E-01  5.6949E-03   4.0441E-01 -2.1242E-03  -1.6937E-01  5.9238E-04
  1718      5.1127E-01  4.3355E-01  5.3357E-03   4.0934E-01 -2.4703E-03  -1.7013E-01  7.5291E-04
  1719      5.1641E-01  4.3647E-01  4.9739E-03   4.1385E-01 -2.8104E-03  -1.7066E-01  9.1096E-04
  1720      5.2160E-01  4.3891E-01  4.6099E-03   4.1793E-01 -3.1440E-03  -1.7096E-01  1.0663E-03
  1721      5.2684E-01  4.4087E-01  4.2443E-03   4.2157E-01 -3.4707E-03  -1.7103E-01  1.2188E-03
  1722      5.3213E-01  4.4235E-01  3.8774E-03   4.2476E-01 -3.7904E-03  -1.7086E-01  1.3681E-03
  1723      5.3748E-01  4.4334E-01  3.5098E-03   4.2750E-01 -4.1026E-03  -1.7045E-01  1.5142E-03
  1724      5.4288E-01  4.4383E-01  3.1420E-03   4.2977E-01 -4.4070E-03  -1.6980E-01  1.6569E-03
  1725      5.4834E-01  4.4382E-01  2.7743E-03   4.3156E-01 -4.7033E-03  -1.6891E-01  1.7959E-03
  1726      5.5385E-01  4.4330E-01  2.4072E-03   4.3288E-01 -4.9913E-03  -1.6778E-01  1.9311E-03
  1727      5.5942E-01  4.4226E-01  2.0412E-03   4.3372E-01 -5.2706E-03  -1.6640E-01  2.0623E-03
  1728      5.6504E-01  4.4071E-01  1.6766E-03   4.3406E-01 -5.5411E-03  -1.6478E-01  2.1895E-03
  1729      5.7072E-01  4.3864E-01  1.3140E-03   4.3391E-01 -5.8023E-03  -1.6291E-01  2.3124E-03
  1730      5.7645E-01  4.3605E-01  9.5371E-04   4.3325E-01 -6.0543E-03  -1.6080E-01  2.4309E-03
  1731      5.8225E-01  4.3294E-01  5.9615E-04   4.3209E-01 -6.2966E-03  -1.5845E-01  2.5449E-03
  1732      5.8810E-01  4.2930E-01  2.4173E-04   4.3043E-01 -6.5291E-03  -1.5585E-01  2.6543E-03
  1733      5.9401E-01  4.2513E-01 -1.0917E-04   4.2825E-01 -6.7517E-03  -1.5300E-01  2.7589E-03
  1734      5.9998E-01  4.2044E-01 -4.5616E-04   4.2556E-01 -6.9641E-03  -1.4992E-01  2.8587E-03
  1735      6.0601E-01  4.1522E-01 -7.9888E-04   4.2236E-01 -7.1663E-03  -1.4659E-01  2.9536E-03
  1736      6.1210E-01  4.0948E-01 -1.1370E-03   4.1864E-01 -7.3580E-03  -1.4303E-01  3.0434E-03
  1737      6.1825E-01  4.0321E-01 -1.4701E-03   4.1441E-01 -7.5392E-03  -1.3924E-01  3.1282E-03
  1738      6.2446E-01  3.9643E-01 -1.7979E-03   4.0966E-01 -7.7097E-03  -1.3521E-01  3.2078E-03
  1739      6.3074E-01  3.8913E-01 -2.1201E-03   4.0439E-01 -7.8695E-03  -1.3096E-01  3.2822E-03
  1740      6.3708E-01  3.8132E-01 -2.4364E-03   3.9862E-01 -8.0185E-03  -1.2648E-01  3.3513E-03
  1741      6.4348E-01  3.7299E-01 -2.7465E-03   3.9233E-01 -8.1567E-03  -1.2178E-01  3.4151E-03
  1742      6.4995E-01  3.6417E-01 -3.0500E-03   3.8553E-01 -8.2839E-03  -1.1687E-01  3.4736E-03
  1743      6.5648E-01  3.5484E-01 -3.3468E-03   3.7822E-01 -8.4002E-03  -1.1174E-01  3.5268E-03
  1744      6.6308E-01  3.4502E-01 -3.6366E-03   3.7042E-01 -8.5056E-03  -1.0641E-01  3.5745E-03
  1745      6.6974E-01  3.3472E-01 -3.9191E-03   3.6212E-01 -8.6001E-03  -1.0088E-01  3.6169E-03
  1746      6.7647E-01  3.2394E-01 -4.1941E-03   3.5332E-01 -8.6837E-03  -9.5146E-02  3.6539E-03
  1747      6.8327E-01  3.1269E-01 -4.4615E-03   3.4404E-01 -8.7565E-03  -8.9226E-02  3.6856E-03
  1748      6.9014E-01  3.0097E-01 -4.7210E-03   3.3428E-01 -8.8184E-03  -8.3124E-02  3.7119E-03
  1749      6.9708E-01  2.8881E-01 -4.9724E-03   3.2404E-01 -8.8696E-03  -7.6844E-02  3.7329E-03
  1750      7.0408E-01  2.7619E-01 -5.2156E-03   3.1334E-01 -8.9101E-03  -7.0395E-02  3.7486E-03
  1751      7.1116E-01  2.6315E-01 -5.4503E-03   3.0218E-01 -8.9401E-03  -6.3782E-02  3.7591E-03
  1752      7.1830E-01  2.4968E-01 -5.6766E-03   2.9057E-01 -8.9596E-03  -5.7014E-02  3.7644E-03
  1753      7.2552E-01  2.3580E-01 -5.8942E-03   2.7852E-01 -8.9687E-03  -5.0099E-02  3.7645E-03
  1754      7.3281E-01  2.2152E-01 -6.1031E-03   2.6603E-01 -8.9677E-03  -4.3043E-02  3.7596E-03
  1755      7.4018E-01  2.0685E-01 -6.3031E-03   2.5313E-01 -8.9566E-03  -3.5856E-02  3.7497E-03
  1756      7.4762E-01  1.9181E-01 -6.4942E-03   2.3981E-01 -8.9356E-03  -2.8545E-02  3.7348E-03
  1757      7.5513E-01  1.7640E-01 -6.6762E-03   2.2610E-01 -8.9048E-03  -2.1119E-02  3.7152E-03
  1758      7.6272E-01  1.6064E-01 -6.8492E-03   2.1199E-01 -8.8645E-03  -1.3588E-02  3.6908E-03
  1759      7.7039E-01  1.4455E-01 -7.0131E-03   1.9751E-01 -8.8148E-03  -5.9594E-03  3.6617E-03
  1760      7.7813E-01  1.2813E-01 -7.1678E-03   1.8266E-01 -8.7559E-03   1.7568E-03  3.6280E-03
  1761      7.8595E-01  1.1141E-01 -7.3134E-03   1.6746E-01 -8.6880E-03   9.5513E-03  3.5899E-03
  1762      7.9385E-01  9.4395E-02 -7.4498E-03   1.5193E-01 -8.6114E-03   1.7415E-02  3.5475E-03
  1763      8.0183E-01  7.7103E-02 -7.5770E-03   1.3606E-01 -8.5262E-03   2.5337E-02  3.5008E-03
  1764      8.0989E-01  5.9549E-02 -7.6951E-03   1.1989E-01 -8.4327E-03   3.3309E-02  3.4500E-03
  1765      8.1803E-01  4.1748E-02 -7.8040E-03   1.0342E-01 -8.3311E-03   4.1320E-02  3.3953E-03
  1766      8.2625E-01  2.3718E-02 -7.9039E-03   8.6666E-02 -8.2217E-03   4.9360E-02  3.3366E-03
  1767      8.3455E-01  5.4746E-03 -7.9947E-03   6.9646E-02 -8.1046E-03   5.7419E-02  3.2743E-03
  1768      8.4294E-01 -1.2966E-02 -8.0766E-03   5.2374E-02 -7.9803E-03   6.5486E-02  3.2083E-03
  1769      8.5141E-01 -3.1586E-02 -8.1495E-03   3.4865E-02 -7.8488E-03   7.3552E-02  3.1389E-03
  1770      8.5997E-01 -5.0370E-02 -8.2137E-03   1.7136E-02 -7.7105E-03   8.1606E-02  3.0661E-03
  1771      8.6861E-01 -6.9299E-02 -8.2691E-03  -7.9785E-04 -7.5657E-03   8.9637E-02  2.9902E-03
  1772      8.7734E-01 -8.8357E-02 -8.3159E-03  -1.8920E-02 -7.4146E-03   9.7635E-02  2.9112E-03
  1773      8.8616E-01 -1.0753E-01 -8.3541E-03  -3.7214E-02 -7.2576E-03   1.0559E-01  2.8293E-03
  1774      8.9506E-01 -1.2679E-01 -8.3839E-03  -5.5663E-02 -7.0947E-03   1.1349E-01  2.7446E-03
  1775      9.0406E-01 -1.4612E-01 -8.4055E-03  -7.4249E-02 -6.9265E-03   1.2132E-01  2.6574E-03
  1776      9.1314E-01 -1.6552E-01 -8.4189E-03  -9.2957E-02 -6.7531E-03   1.2908E-01  2.5677E-03
  1777      9.2232E-01 -1.8495E-01 -8.4242E-03  -1.1177E-01 -6.5748E-03   1.3676E-01  2.4758E-03
  1778      9.3159E-01 -2.0441E-01 -8.4217E-03  -1.3067E-01 -6.3919E-03   1.4433E-01  2.3816E-03
  1779      9.4095E-01 -2.2387E-01 -8.4115E-03  -1.4964E-01 -6.2047E-03   1.5180E-01  2.2855E-03
  1780      9.5041E-01 -2.4332E-01 -8.3937E-03  -1.6865E-01 -6.0134E-03   1.5916E-01  2.1875E-03
  1781      9.5996E-01 -2.6274E-01 -8.3686E-03  -1.8771E-01 -5.8185E-03   1.6638E-01  2.0879E-03
  1782      9.6961E-01 -2.8210E-01 -8.3362E-03  -2.0678E-01 -5.6200E-03   1.7347E-01  1.9867E-03
  1783      9.7935E-01 -3.0140E-01 -8.2968E-03  -2.2585E-01 -5.4185E-03   1.8041E-01  1.8842E-03
  1784      9.8920E-01 -3.2061E-01 -8.2505E-03  -2.4490E-01 -5.2140E-03   1.8719E-01  1.7804E-03
  1785      9.9914E-01 -3.3972E-01 -8.1976E-03  -2.6391E-01 -5.0069E-03   1.9380E-01  1.6755E-03
  1786      1.0092E+00 -3.5871E-01 -8.1382E-03  -2.8287E-01 -4.7976E-03   2.0024E-01  1.5697E-03
  1787      1.0193E+00 -3.7757E-01 -8.0725E-03  -3.0177E-01 -4.5861E-03   2.0649E-01  1.4632E-03
  1788      1.0296E+00 -3.9627E-01 -8.0007E-03  -3.2057E-01 -4.3730E-03   2.1254E-01  1.3560E-03
  1789      1.0399E+00 -4.1479E-01 -7.9231E-03  -3.3926E-01 -4.1583E-03   2.1839E-01  1.2484E-03
  1790      1.0504E+00 -4.3313E-01 -7.8398E-03  -3.5784E-01 -3.9424E-03   2.2403E-01  1.1404E-03
  1791      1.0609E+00 -4.5127E-01 -7.7510E-03  -3.7627E-01 -3.7256E-03   2.2944E-01  1.0322E-03
  1792      1.0716E+00 -4.6918E-01 -7.6570E-03  -3.9455E-01 -3.5081E-03   2.3462E-01  9.2402E-04
  1793      1.0824E+00 -4.8686E-01 -7.5580E-03  -4.1266E-01 -3.2901E-03   2.3955E-01  8.1592E-04
  1794      1.0932E+00 -5.0429E-01 -7.4542E-03  -4.3058E-01 -3.0720E-03   2.4425E-01  7.0805E-04
  1795      1.1042E+00 -5.2144E-01 -7.3458E-03  -4.4829E-01 -2.8540E-03   2.4868E-01  6.0056E-04
  1796      1.1153E+00 -5.3832E-01 -7.2330E-03  -4.6578E-01 -2.6364E-03   2.5285E-01  4.9358E-04
  1797      1.1265E+00 -5.5490E-01 -7.1160E-03  -4.8303E-01 -2.4193E-03   2.5675E-01  3.8724E-04
  1798      1.1378E+00 -5.7116E-01 -6.9952E-03  -5.0003E-01 -2.2030E-03   2.6038E-01  2.8167E-04
  1799      1.1493E+00 -5.8710E-01 -6.8707E-03  -5.1677E-01 -1.9878E-03   2.6372E-01  1.7699E-04
  1800      1.1608E+00 -6.0270E-01 -6.7426E-03  -5.3322E-01 -1.7738E-03   2.6676E-01  7.3324E-05
  1801      1.1725E+00 -6.1795E-01 -6.6114E-03  -5.4938E-01 -1.5614E-03   2.6952E-01 -2.9204E-05
  1802      1.1843E+00 -6.3283E-01 -6.4771E-03  -5.6523E-01 -1.3507E-03   2.7196E-01 -1.3048E-04
  1803      1.1962E+00 -6.4734E-01 -6.3400E-03  -5.8076E-01 -1.1419E-03   2.7411E-01 -2.3040E-04
  1804      1.2082E+00 -6.6146E-01 -6.2003E-03  -5.9594E-01 -9.3524E-04   2.7593E-01 -3.2884E-04
  1805      1.2204E+00 -6.7517E-01 -6.0583E-03  -6.1078E-01 -7.3093E-04   2.7744E-01 -4.2570E-04
  1806      1.2326E+00 -6.8848E-01 -5.9141E-03  -6.2526E-01 -5.2914E-04   2.7863E-01 -5.2089E-04
  1807      1.2450E+00 -7.0136E-01 -5.7680E-03  -6.3937E-01 -3.3008E-04   2.7950E-01 -6.1430E-04
  1808      1.2575E+00 -7.1382E-01 -5.6202E-03  -6.5308E-01 -1.3390E-04   2.8003E-01 -7.0584E-04
  1809      1.2702E+00 -7.2583E-01 -5.4710E-03  -6.6641E-01  5.9208E-05   2.8023E-01 -7.9541E-04
  1810      1.2829E+00 -7.3739E-01 -5.3204E-03  -6.7933E-01  2.4909E-04   2.8009E-01 -8.8295E-04
  1811      1.2958E+00 -7.4849E-01 -5.1687E-03  -6.9183E-01  4.3557E-04   2.7962E-01 -9.6835E-04
  1812      1.3088E+00 -7.5913E-01 -5.0162E-03  -7.0390E-01  6.1852E-04   2.7881E-01 -1.0516E-03
  1813      1.3220E+00 -7.6930E-01 -4.8630E-03  -7.1554E-01  7.9778E-04   2.7765E-01 -1.1325E-03
  1814      1.3353E+00 -7.7898E-01 -4.7094E-03  -7.2674E-01  9.7323E-04   2.7615E-01 -1.2111E-03
  1815      1.3487E+00 -7.8819E-01 -4.5554E-03  -7.3748E-01  1.1447E-03   2.7431E-01 -1.2872E-03
  1816      1.3623E+00 -7.9690E-01 -4.4014E-03  -7.4777E-01  1.3121E-03   2.7212E-01 -1.3609E-03
  1817      1.3759E+00 -8.0511E-01 -4.2475E-03  -7.5759E-01  1.4754E-03   2.6959E-01 -1.4321E-03
  1818      1.3898E+00 -8.1283E-01 -4.0938E-03  -7.6695E-01  1.6343E-03   2.6671E-01 -1.5007E-03
  1819      1.4037E+00 -8.2005E-01 -3.9407E-03  -7.7582E-01  1.7889E-03   2.6349E-01 -1.5667E-03
  1820      1.4178E+00 -8.2675E-01 -3.7881E-03  -7.8421E-01  1.9390E-03   2.5993E-01 -1.6300E-03
  1821      1.4321E+00 -8.3295E-01 -3.6363E-03  -7.9212E-01  2.0845E-03   2.5602E-01 -1.6906E-03
  1822      1.4465E+00 -8.3864E-01 -3.4855E-03  -7.9953E-01  2.2253E-03   2.5178E-01 -1.7485E-03
  1823      1.4610E+00 -8.4382E-01 -3.3359E-03  -8.0645E-01  2.3615E-03   2.4719E-01 -1.8036E-03
  1824      1.4757E+00 -8.4848E-01 -3.1874E-03  -8.1287E-01  2.4929E-03   2.4228E-01 -1.8559E-03
  1825      1.4905E+00 -8.5263E-01 -3.0404E-03  -8.1880E-01  2.6195E-03   2.3703E-01 -1.9054E-03
  1826      1.5055E+00 -8.5627E-01 -2.8950E-03  -8.2422E-01  2.7412E-03   2.3145E-01 -1.9520E-03
  1827      1.5206E+00 -8.5940E-01 -2.7512E-03  -8.2915E-01  2.8579E-03   2.2555E-01 -1.9959E-03
  1828      1.5359E+00 -8.6201E-01 -2.6093E-03  -8.3357E-01  2.9698E-03   2.1932E-01 -2.0368E-03
  1829      1.5514E+00 -8.6412E-01 -2.4693E-03  -8.3748E-01  3.0767E-03   2.1279E-01 -2.0750E-03
  1830      1.5670E+00 -8.6573E-01 -2.3314E-03  -8.4090E-01  3.1786E-03   2.0594E-01 -2.1102E-03
  1831      1.5827E+00 -8.6684E-01 -2.1956E-03  -8.4382E-01  3.2755E-03   1.9878E-01 -2.1427E-03
  1832      1.5986E+00 -8.6744E-01 -2.0621E-03  -8.4624E-01  3.3674E-03   1.9132E-01 -2.1723E-03
  1833      1.6147E+00 -8.6756E-01 -1.9310E-03  -8.4816E-01  3.4544E-03   1.8357E-01 -2.1990E-03
  1834      1.6309E+00 -8.6719E-01 -1.8023E-03  -8.4959E-01  3.5363E-03   1.7553E-01 -2.2230E-03
  1835      1.6473E+00 -8.6633E-01 -1.6762E-03  -8.5053E-01  3.6133E-03   1.6721E-01 -2.2441E-03
  1836      1.6639E+00 -8.6500E-01 -1.5528E-03  -8.5098E-01  3.6854E-03   1.5862E-01 -2.2625E-03
