#                             P           Q            P           Q            P           Q
#                R                 6d-                      6d                       7s 
  1152      1.1330E-03   1.6957E-05  7.4065E-05   3.8435E-06 -4.1518E-07   2.0153E-02 -7.5342E-03
  1153      1.1444E-03   1.7323E-05  7.5451E-05   3.9565E-06 -4.2738E-07   2.0283E-02 -7.5874E-03
  1154      1.1559E-03   1.7697E-05  7.6862E-05   4.0728E-06 -4.3993E-07   2.0414E-02 -7.6408E-03
  1155      1.1676E-03   1.8080E-05  7.8300E-05   4.1925E-06 -4.5285E-07   2.0546E-02 -7.6945E-03
  1156      1.1793E-03   1.8472E-05  7.9764E-05   4.3157E-06 -4.6614E-07   2.0678E-02 -7.7486E-03
  1157      1.1911E-03   1.8872E-05  8.1256E-05   4.4425E-06 -4.7983E-07   2.0810E-02 -7.8029E-03
  1158      1.2031E-03   1.9281E-05  8.2775E-05   4.5730E-06 -4.9391E-07   2.0944E-02 -7.8575E-03
  1159      1.2152E-03   1.9699E-05  8.4322E-05   4.7074E-06 -5.0841E-07   2.1077E-02 -7.9124E-03
  1160      1.2274E-03   2.0127E-05  8.5897E-05   4.8457E-06 -5.2333E-07   2.1212E-02 -7.9676E-03
  1161      1.2397E-03   2.0565E-05  8.7502E-05   4.9880E-06 -5.3869E-07   2.1347E-02 -8.0231E-03
  1162      1.2522E-03   2.1012E-05  8.9136E-05   5.1344E-06 -5.5449E-07   2.1482E-02 -8.0788E-03
  1163      1.2648E-03   2.1470E-05  9.0800E-05   5.2852E-06 -5.7075E-07   2.1618E-02 -8.1349E-03
  1164      1.2775E-03   2.1937E-05  9.2495E-05   5.4404E-06 -5.8749E-07   2.1754E-02 -8.1913E-03
  1165      1.2903E-03   2.2416E-05  9.4221E-05   5.6001E-06 -6.0472E-07   2.1891E-02 -8.2479E-03
  1166      1.3033E-03   2.2905E-05  9.5979E-05   5.7644E-06 -6.2245E-07   2.2029E-02 -8.3048E-03
  1167      1.3164E-03   2.3405E-05  9.7769E-05   5.9336E-06 -6.4070E-07   2.2167E-02 -8.3621E-03
  1168      1.3296E-03   2.3917E-05  9.9592E-05   6.1077E-06 -6.5948E-07   2.2306E-02 -8.4196E-03
  1169      1.3430E-03   2.4440E-05  1.0145E-04   6.2869E-06 -6.7881E-07   2.2445E-02 -8.4774E-03
  1170      1.3565E-03   2.4975E-05  1.0334E-04   6.4713E-06 -6.9870E-07   2.2584E-02 -8.5355E-03
  1171      1.3701E-03   2.5522E-05  1.0527E-04   6.6611E-06 -7.1918E-07   2.2724E-02 -8.5939E-03
  1172      1.3839E-03   2.6082E-05  1.0723E-04   6.8565E-06 -7.4025E-07   2.2865E-02 -8.6526E-03
  1173      1.3978E-03   2.6655E-05  1.0922E-04   7.0575E-06 -7.6193E-07   2.3006E-02 -8.7116E-03
  1174      1.4119E-03   2.7240E-05  1.1126E-04   7.2645E-06 -7.8424E-07   2.3148E-02 -8.7709E-03
  1175      1.4260E-03   2.7839E-05  1.1333E-04   7.4774E-06 -8.0721E-07   2.3290E-02 -8.8305E-03
  1176      1.4404E-03   2.8452E-05  1.1544E-04   7.6966E-06 -8.3084E-07   2.3432E-02 -8.8903E-03
  1177      1.4549E-03   2.9078E-05  1.1758E-04   7.9221E-06 -8.5516E-07   2.3575E-02 -8.9505E-03
  1178      1.4695E-03   2.9719E-05  1.1977E-04   8.1543E-06 -8.8019E-07   2.3718E-02 -9.0109E-03
  1179      1.4842E-03   3.0375E-05  1.2200E-04   8.3932E-06 -9.0595E-07   2.3862E-02 -9.0717E-03
  1180      1.4992E-03   3.1045E-05  1.2427E-04   8.6390E-06 -9.3246E-07   2.4007E-02 -9.1327E-03
  1181      1.5142E-03   3.1731E-05  1.2657E-04   8.8920E-06 -9.5973E-07   2.4151E-02 -9.1940E-03
  1182      1.5294E-03   3.2433E-05  1.2893E-04   9.1524E-06 -9.8781E-07   2.4297E-02 -9.2556E-03
  1183      1.5448E-03   3.3151E-05  1.3132E-04   9.4204E-06 -1.0167E-06   2.4442E-02 -9.3175E-03
  1184      1.5603E-03   3.3885E-05  1.3376E-04   9.6962E-06 -1.0464E-06   2.4588E-02 -9.3797E-03
  1185      1.5760E-03   3.4636E-05  1.3624E-04   9.9800E-06 -1.0770E-06   2.4735E-02 -9.4422E-03
  1186      1.5919E-03   3.5404E-05  1.3877E-04   1.0272E-05 -1.1085E-06   2.4881E-02 -9.5050E-03
  1187      1.6079E-03   3.6191E-05  1.4134E-04   1.0573E-05 -1.1409E-06   2.5029E-02 -9.5680E-03
  1188      1.6240E-03   3.6995E-05  1.4396E-04   1.0882E-05 -1.1742E-06   2.5176E-02 -9.6313E-03
  1189      1.6403E-03   3.7818E-05  1.4663E-04   1.1200E-05 -1.2085E-06   2.5324E-02 -9.6950E-03
  1190      1.6568E-03   3.8659E-05  1.4935E-04   1.1528E-05 -1.2438E-06   2.5472E-02 -9.7589E-03
  1191      1.6735E-03   3.9521E-05  1.5212E-04   1.1865E-05 -1.2802E-06   2.5621E-02 -9.8230E-03
  1192      1.6903E-03   4.0402E-05  1.5493E-04   1.2212E-05 -1.3175E-06   2.5770E-02 -9.8875E-03
  1193      1.7073E-03   4.1304E-05  1.5780E-04   1.2569E-05 -1.3560E-06   2.5919E-02 -9.9523E-03
  1194      1.7244E-03   4.2226E-05  1.6072E-04   1.2936E-05 -1.3956E-06   2.6069E-02 -1.0017E-02
  1195      1.7418E-03   4.3170E-05  1.6370E-04   1.3314E-05 -1.4363E-06   2.6219E-02 -1.0083E-02
  1196      1.7593E-03   4.4136E-05  1.6672E-04   1.3703E-05 -1.4782E-06   2.6369E-02 -1.0148E-02
  1197      1.7770E-03   4.5124E-05  1.6981E-04   1.4103E-05 -1.5213E-06   2.6520E-02 -1.0214E-02
  1198      1.7948E-03   4.6135E-05  1.7294E-04   1.4515E-05 -1.5657E-06   2.6671E-02 -1.0280E-02
  1199      1.8129E-03   4.7170E-05  1.7614E-04   1.4939E-05 -1.6113E-06   2.6822E-02 -1.0347E-02
  1200      1.8311E-03   4.8229E-05  1.7939E-04   1.5375E-05 -1.6583E-06   2.6973E-02 -1.0413E-02
  1201      1.8495E-03   4.9312E-05  1.8270E-04   1.5824E-05 -1.7067E-06   2.7125E-02 -1.0480E-02
  1202      1.8681E-03   5.0421E-05  1.8608E-04   1.6286E-05 -1.7564E-06   2.7277E-02 -1.0547E-02
  1203      1.8868E-03   5.1555E-05  1.8951E-04   1.6761E-05 -1.8076E-06   2.7429E-02 -1.0615E-02
  1204      1.9058E-03   5.2717E-05  1.9300E-04   1.7250E-05 -1.8602E-06   2.7581E-02 -1.0683E-02
  1205      1.9250E-03   5.3905E-05  1.9656E-04   1.7753E-05 -1.9144E-06   2.7733E-02 -1.0751E-02
  1206      1.9443E-03   5.5121E-05  2.0018E-04   1.8271E-05 -1.9701E-06   2.7886E-02 -1.0819E-02
  1207      1.9639E-03   5.6365E-05  2.0387E-04   1.8804E-05 -2.0275E-06   2.8039E-02 -1.0887E-02
  1208      1.9836E-03   5.7639E-05  2.0763E-04   1.9352E-05 -2.0865E-06   2.8192E-02 -1.0956E-02
  1209      2.0035E-03   5.8942E-05  2.1145E-04   1.9916E-05 -2.1472E-06   2.8345E-02 -1.1025E-02
  1210      2.0237E-03   6.0276E-05  2.1534E-04   2.0496E-05 -2.2097E-06   2.8498E-02 -1.1094E-02
  1211      2.0440E-03   6.1642E-05  2.1930E-04   2.1093E-05 -2.2740E-06   2.8651E-02 -1.1164E-02
  1212      2.0645E-03   6.3039E-05  2.2333E-04   2.1707E-05 -2.3401E-06   2.8805E-02 -1.1234E-02
  1213      2.0853E-03   6.4469E-05  2.2744E-04   2.2339E-05 -2.4081E-06   2.8958E-02 -1.1304E-02
  1214      2.1062E-03   6.5933E-05  2.3162E-04   2.2990E-05 -2.4781E-06   2.9112E-02 -1.1374E-02
  1215      2.1274E-03   6.7432E-05  2.3587E-04   2.3659E-05 -2.5501E-06   2.9265E-02 -1.1445E-02
  1216      2.1488E-03   6.8966E-05  2.4020E-04   2.4348E-05 -2.6242E-06   2.9419E-02 -1.1515E-02
  1217      2.1704E-03   7.0535E-05  2.4461E-04   2.5056E-05 -2.7005E-06   2.9572E-02 -1.1586E-02
  1218      2.1922E-03   7.2142E-05  2.4909E-04   2.5785E-05 -2.7789E-06   2.9726E-02 -1.1658E-02
  1219      2.2142E-03   7.3787E-05  2.5366E-04   2.6535E-05 -2.8596E-06   2.9879E-02 -1.1729E-02
  1220      2.2365E-03   7.5471E-05  2.5831E-04   2.7306E-05 -2.9426E-06   3.0033E-02 -1.1801E-02
  1221      2.2590E-03   7.7195E-05  2.6304E-04   2.8100E-05 -3.0279E-06   3.0186E-02 -1.1873E-02
  1222      2.2817E-03   7.8959E-05  2.6786E-04   2.8916E-05 -3.1158E-06   3.0339E-02 -1.1945E-02
  1223      2.3046E-03   8.0765E-05  2.7276E-04   2.9757E-05 -3.2062E-06   3.0493E-02 -1.2017E-02
  1224      2.3278E-03   8.2614E-05  2.7775E-04   3.0621E-05 -3.2991E-06   3.0646E-02 -1.2090E-02
  1225      2.3512E-03   8.4507E-05  2.8283E-04   3.1510E-05 -3.3948E-06   3.0799E-02 -1.2162E-02
  1226      2.3748E-03   8.6444E-05  2.8800E-04   3.2425E-05 -3.4931E-06   3.0951E-02 -1.2235E-02
  1227      2.3987E-03   8.8428E-05  2.9326E-04   3.3366E-05 -3.5944E-06   3.1104E-02 -1.2308E-02
  1228      2.4228E-03   9.0459E-05  2.9861E-04   3.4335E-05 -3.6985E-06   3.1256E-02 -1.2382E-02
  1229      2.4471E-03   9.2538E-05  3.0406E-04   3.5331E-05 -3.8056E-06   3.1408E-02 -1.2455E-02
  1230      2.4717E-03   9.4666E-05  3.0961E-04   3.6356E-05 -3.9158E-06   3.1560E-02 -1.2529E-02
  1231      2.4965E-03   9.6846E-05  3.1525E-04   3.7410E-05 -4.0291E-06   3.1712E-02 -1.2603E-02
  1232      2.5216E-03   9.9077E-05  3.2100E-04   3.8494E-05 -4.1457E-06   3.1863E-02 -1.2677E-02
  1233      2.5470E-03   1.0136E-04  3.2684E-04   3.9610E-05 -4.2656E-06   3.2014E-02 -1.2751E-02
  1234      2.5726E-03   1.0370E-04  3.3280E-04   4.0758E-05 -4.3890E-06   3.2164E-02 -1.2826E-02
  1235      2.5984E-03   1.0609E-04  3.3885E-04   4.1939E-05 -4.5159E-06   3.2315E-02 -1.2900E-02
  1236      2.6245E-03   1.0855E-04  3.4501E-04   4.3153E-05 -4.6464E-06   3.2464E-02 -1.2975E-02
  1237      2.6509E-03   1.1106E-04  3.5129E-04   4.4403E-05 -4.7806E-06   3.2614E-02 -1.3050E-02
  1238      2.6776E-03   1.1363E-04  3.5767E-04   4.5688E-05 -4.9187E-06   3.2763E-02 -1.3125E-02
  1239      2.7045E-03   1.1626E-04  3.6416E-04   4.7010E-05 -5.0608E-06   3.2911E-02 -1.3200E-02
  1240      2.7317E-03   1.1895E-04  3.7077E-04   4.8370E-05 -5.2069E-06   3.3059E-02 -1.3276E-02
  1241      2.7591E-03   1.2171E-04  3.7750E-04   4.9769E-05 -5.3572E-06   3.3206E-02 -1.3351E-02
  1242      2.7868E-03   1.2454E-04  3.8434E-04   5.1208E-05 -5.5117E-06   3.3353E-02 -1.3427E-02
  1243      2.8148E-03   1.2743E-04  3.9131E-04   5.2688E-05 -5.6707E-06   3.3499E-02 -1.3502E-02
  1244      2.8431E-03   1.3040E-04  3.9839E-04   5.4210E-05 -5.8342E-06   3.3645E-02 -1.3578E-02
  1245      2.8717E-03   1.3343E-04  4.0560E-04   5.5776E-05 -6.0024E-06   3.3790E-02 -1.3654E-02
  1246      2.9006E-03   1.3654E-04  4.1294E-04   5.7387E-05 -6.1754E-06   3.3934E-02 -1.3730E-02
  1247      2.9297E-03   1.3972E-04  4.2041E-04   5.9044E-05 -6.3533E-06   3.4077E-02 -1.3807E-02
  1248      2.9592E-03   1.4298E-04  4.2800E-04   6.0748E-05 -6.5362E-06   3.4220E-02 -1.3883E-02
  1249      2.9889E-03   1.4631E-04  4.3573E-04   6.2501E-05 -6.7244E-06   3.4362E-02 -1.3959E-02
  1250      3.0189E-03   1.4973E-04  4.4360E-04   6.4304E-05 -6.9179E-06   3.4503E-02 -1.4036E-02
  1251      3.0493E-03   1.5323E-04  4.5160E-04   6.6158E-05 -7.1170E-06   3.4643E-02 -1.4112E-02
  1252      3.0799E-03   1.5681E-04  4.5974E-04   6.8065E-05 -7.3217E-06   3.4783E-02 -1.4189E-02
  1253      3.1109E-03   1.6048E-04  4.6802E-04   7.0027E-05 -7.5322E-06   3.4921E-02 -1.4265E-02
  1254      3.1422E-03   1.6424E-04  4.7645E-04   7.2044E-05 -7.7487E-06   3.5059E-02 -1.4342E-02
  1255      3.1737E-03   1.6809E-04  4.8502E-04   7.4119E-05 -7.9713E-06   3.5195E-02 -1.4419E-02
  1256      3.2056E-03   1.7203E-04  4.9374E-04   7.6253E-05 -8.2002E-06   3.5331E-02 -1.4496E-02
  1257      3.2378E-03   1.7607E-04  5.0261E-04   7.8447E-05 -8.4357E-06   3.5465E-02 -1.4572E-02
  1258      3.2704E-03   1.8020E-04  5.1164E-04   8.0704E-05 -8.6778E-06   3.5599E-02 -1.4649E-02
  1259      3.3033E-03   1.8443E-04  5.2082E-04   8.3026E-05 -8.9268E-06   3.5731E-02 -1.4726E-02
  1260      3.3365E-03   1.8877E-04  5.3016E-04   8.5413E-05 -9.1828E-06   3.5862E-02 -1.4803E-02
  1261      3.3700E-03   1.9321E-04  5.3967E-04   8.7868E-05 -9.4461E-06   3.5992E-02 -1.4880E-02
  1262      3.4039E-03   1.9776E-04  5.4933E-04   9.0392E-05 -9.7168E-06   3.6120E-02 -1.4957E-02
  1263      3.4381E-03   2.0242E-04  5.5917E-04   9.2988E-05 -9.9952E-06   3.6248E-02 -1.5033E-02
  1264      3.4726E-03   2.0720E-04  5.6917E-04   9.5658E-05 -1.0281E-05   3.6374E-02 -1.5110E-02
  1265      3.5075E-03   2.1208E-04  5.7934E-04   9.8404E-05 -1.0576E-05   3.6498E-02 -1.5187E-02
  1266      3.5428E-03   2.1709E-04  5.8969E-04   1.0123E-04 -1.0878E-05   3.6622E-02 -1.5264E-02
  1267      3.5784E-03   2.2222E-04  6.0021E-04   1.0413E-04 -1.1190E-05   3.6743E-02 -1.5340E-02
  1268      3.6143E-03   2.2747E-04  6.1092E-04   1.0712E-04 -1.1510E-05   3.6863E-02 -1.5417E-02
  1269      3.6507E-03   2.3285E-04  6.2181E-04   1.1019E-04 -1.1839E-05   3.6982E-02 -1.5493E-02
  1270      3.6873E-03   2.3836E-04  6.3288E-04   1.1334E-04 -1.2177E-05   3.7099E-02 -1.5570E-02
  1271      3.7244E-03   2.4401E-04  6.4415E-04   1.1659E-04 -1.2525E-05   3.7215E-02 -1.5646E-02
  1272      3.7618E-03   2.4979E-04  6.5560E-04   1.1993E-04 -1.2882E-05   3.7328E-02 -1.5722E-02
  1273      3.7996E-03   2.5571E-04  6.6726E-04   1.2336E-04 -1.3250E-05   3.7440E-02 -1.5799E-02
  1274      3.8378E-03   2.6178E-04  6.7910E-04   1.2689E-04 -1.3628E-05   3.7551E-02 -1.5874E-02
  1275      3.8764E-03   2.6799E-04  6.9115E-04   1.3051E-04 -1.4016E-05   3.7659E-02 -1.5950E-02
  1276      3.9154E-03   2.7436E-04  7.0341E-04   1.3424E-04 -1.4416E-05   3.7766E-02 -1.6026E-02
  1277      3.9547E-03   2.8088E-04  7.1587E-04   1.3808E-04 -1.4826E-05   3.7870E-02 -1.6102E-02
  1278      3.9945E-03   2.8756E-04  7.2854E-04   1.4202E-04 -1.5249E-05   3.7973E-02 -1.6177E-02
  1279      4.0346E-03   2.9440E-04  7.4143E-04   1.4608E-04 -1.5683E-05   3.8074E-02 -1.6252E-02
  1280      4.0752E-03   3.0141E-04  7.5453E-04   1.5025E-04 -1.6129E-05   3.8172E-02 -1.6327E-02
  1281      4.1161E-03   3.0859E-04  7.6786E-04   1.5453E-04 -1.6588E-05   3.8269E-02 -1.6402E-02
  1282      4.1575E-03   3.1594E-04  7.8141E-04   1.5894E-04 -1.7059E-05   3.8363E-02 -1.6476E-02
  1283      4.1993E-03   3.2347E-04  7.9518E-04   1.6347E-04 -1.7544E-05   3.8455E-02 -1.6551E-02
  1284      4.2415E-03   3.3119E-04  8.0919E-04   1.6812E-04 -1.8042E-05   3.8545E-02 -1.6625E-02
  1285      4.2841E-03   3.3910E-04  8.2343E-04   1.7291E-04 -1.8554E-05   3.8633E-02 -1.6699E-02
  1286      4.3271E-03   3.4719E-04  8.3791E-04   1.7783E-04 -1.9081E-05   3.8718E-02 -1.6772E-02
  1287      4.3706E-03   3.5549E-04  8.5263E-04   1.8289E-04 -1.9622E-05   3.8800E-02 -1.6846E-02
  1288      4.4146E-03   3.6399E-04  8.6760E-04   1.8809E-04 -2.0178E-05   3.8880E-02 -1.6919E-02
  1289      4.4589E-03   3.7269E-04  8.8281E-04   1.9344E-04 -2.0750E-05   3.8958E-02 -1.6991E-02
  1290      4.5037E-03   3.8161E-04  8.9828E-04   1.9893E-04 -2.1338E-05   3.9033E-02 -1.7064E-02
  1291      4.5490E-03   3.9075E-04  9.1401E-04   2.0458E-04 -2.1942E-05   3.9105E-02 -1.7136E-02
  1292      4.5947E-03   4.0011E-04  9.2999E-04   2.1039E-04 -2.2562E-05   3.9175E-02 -1.7207E-02
  1293      4.6409E-03   4.0969E-04  9.4624E-04   2.1636E-04 -2.3200E-05   3.9241E-02 -1.7278E-02
  1294      4.6875E-03   4.1952E-04  9.6276E-04   2.2249E-04 -2.3856E-05   3.9305E-02 -1.7349E-02
  1295      4.7347E-03   4.2958E-04  9.7955E-04   2.2880E-04 -2.4530E-05   3.9366E-02 -1.7420E-02
  1296      4.7822E-03   4.3988E-04  9.9662E-04   2.3528E-04 -2.5223E-05   3.9424E-02 -1.7490E-02
  1297      4.8303E-03   4.5044E-04  1.0140E-03   2.4194E-04 -2.5934E-05   3.9479E-02 -1.7560E-02
  1298      4.8788E-03   4.6126E-04  1.0316E-03   2.4879E-04 -2.6666E-05   3.9531E-02 -1.7629E-02
  1299      4.9279E-03   4.7234E-04  1.0495E-03   2.5583E-04 -2.7418E-05   3.9580E-02 -1.7698E-02
  1300      4.9774E-03   4.8370E-04  1.0677E-03   2.6306E-04 -2.8190E-05   3.9625E-02 -1.7766E-02
  1301      5.0274E-03   4.9533E-04  1.0862E-03   2.7049E-04 -2.8984E-05   3.9667E-02 -1.7834E-02
  1302      5.0780E-03   5.0724E-04  1.1051E-03   2.7813E-04 -2.9800E-05   3.9706E-02 -1.7901E-02
  1303      5.1290E-03   5.1944E-04  1.1242E-03   2.8598E-04 -3.0638E-05   3.9741E-02 -1.7968E-02
  1304      5.1805E-03   5.3195E-04  1.1436E-03   2.9405E-04 -3.1499E-05   3.9773E-02 -1.8034E-02
  1305      5.2326E-03   5.4476E-04  1.1633E-03   3.0234E-04 -3.2384E-05   3.9801E-02 -1.8100E-02
  1306      5.2852E-03   5.5788E-04  1.1834E-03   3.1086E-04 -3.3294E-05   3.9826E-02 -1.8165E-02
  1307      5.3383E-03   5.7132E-04  1.2038E-03   3.1962E-04 -3.4228E-05   3.9847E-02 -1.8229E-02
  1308      5.3920E-03   5.8509E-04  1.2245E-03   3.2862E-04 -3.5188E-05   3.9864E-02 -1.8293E-02
  1309      5.4461E-03   5.9920E-04  1.2455E-03   3.3786E-04 -3.6175E-05   3.9877E-02 -1.8357E-02
  1310      5.5009E-03   6.1365E-04  1.2669E-03   3.4736E-04 -3.7188E-05   3.9887E-02 -1.8419E-02
  1311      5.5562E-03   6.2846E-04  1.2887E-03   3.5713E-04 -3.8229E-05   3.9892E-02 -1.8481E-02
  1312      5.6120E-03   6.4363E-04  1.3107E-03   3.6716E-04 -3.9299E-05   3.9894E-02 -1.8542E-02
  1313      5.6684E-03   6.5916E-04  1.3332E-03   3.7746E-04 -4.0398E-05   3.9891E-02 -1.8603E-02
  1314      5.7254E-03   6.7508E-04  1.3559E-03   3.8805E-04 -4.1527E-05   3.9884E-02 -1.8663E-02
  1315      5.7829E-03   6.9139E-04  1.3791E-03   3.9893E-04 -4.2687E-05   3.9873E-02 -1.8722E-02
  1316      5.8410E-03   7.0809E-04  1.4026E-03   4.1011E-04 -4.3878E-05   3.9857E-02 -1.8780E-02
  1317      5.8997E-03   7.2520E-04  1.4265E-03   4.2159E-04 -4.5103E-05   3.9837E-02 -1.8838E-02
  1318      5.9590E-03   7.4273E-04  1.4507E-03   4.3339E-04 -4.6360E-05   3.9813E-02 -1.8894E-02
  1319      6.0189E-03   7.6069E-04  1.4754E-03   4.4551E-04 -4.7651E-05   3.9784E-02 -1.8950E-02
  1320      6.0794E-03   7.7908E-04  1.5004E-03   4.5796E-04 -4.8978E-05   3.9750E-02 -1.9005E-02
  1321      6.1405E-03   7.9793E-04  1.5258E-03   4.7076E-04 -5.0341E-05   3.9712E-02 -1.9060E-02
  1322      6.2022E-03   8.1723E-04  1.5516E-03   4.8390E-04 -5.1740E-05   3.9668E-02 -1.9113E-02
  1323      6.2646E-03   8.3700E-04  1.5779E-03   4.9740E-04 -5.3178E-05   3.9620E-02 -1.9165E-02
  1324      6.3275E-03   8.5726E-04  1.6045E-03   5.1126E-04 -5.4655E-05   3.9567E-02 -1.9217E-02
  1325      6.3911E-03   8.7801E-04  1.6315E-03   5.2551E-04 -5.6171E-05   3.9509E-02 -1.9267E-02
  1326      6.4553E-03   8.9926E-04  1.6590E-03   5.4014E-04 -5.7729E-05   3.9446E-02 -1.9317E-02
  1327      6.5202E-03   9.2103E-04  1.6869E-03   5.5517E-04 -5.9328E-05   3.9377E-02 -1.9366E-02
  1328      6.5857E-03   9.4333E-04  1.7152E-03   5.7060E-04 -6.0971E-05   3.9304E-02 -1.9413E-02
  1329      6.6519E-03   9.6618E-04  1.7439E-03   5.8646E-04 -6.2658E-05   3.9225E-02 -1.9460E-02
  1330      6.7188E-03   9.8958E-04  1.7731E-03   6.0274E-04 -6.4390E-05   3.9140E-02 -1.9505E-02
  1331      6.7863E-03   1.0135E-03  1.8028E-03   6.1946E-04 -6.6170E-05   3.9050E-02 -1.9549E-02
  1332      6.8545E-03   1.0381E-03  1.8329E-03   6.3664E-04 -6.7996E-05   3.8955E-02 -1.9593E-02
  1333      6.9234E-03   1.0632E-03  1.8634E-03   6.5428E-04 -6.9872E-05   3.8853E-02 -1.9635E-02
  1334      6.9930E-03   1.0890E-03  1.8944E-03   6.7239E-04 -7.1798E-05   3.8746E-02 -1.9676E-02
  1335      7.0633E-03   1.1154E-03  1.9259E-03   6.9099E-04 -7.3776E-05   3.8634E-02 -1.9715E-02
  1336      7.1343E-03   1.1424E-03  1.9578E-03   7.1009E-04 -7.5807E-05   3.8515E-02 -1.9754E-02
  1337      7.2060E-03   1.1701E-03  1.9903E-03   7.2971E-04 -7.7892E-05   3.8390E-02 -1.9791E-02
  1338      7.2784E-03   1.1984E-03  2.0232E-03   7.4985E-04 -8.0032E-05   3.8259E-02 -1.9827E-02
  1339      7.3515E-03   1.2275E-03  2.0566E-03   7.7053E-04 -8.2230E-05   3.8122E-02 -1.9862E-02
  1340      7.4254E-03   1.2572E-03  2.0905E-03   7.9177E-04 -8.4486E-05   3.7979E-02 -1.9896E-02
  1341      7.5000E-03   1.2877E-03  2.1249E-03   8.1357E-04 -8.6803E-05   3.7829E-02 -1.9928E-02
  1342      7.5754E-03   1.3189E-03  2.1598E-03   8.3596E-04 -8.9180E-05   3.7674E-02 -1.9959E-02
  1343      7.6515E-03   1.3508E-03  2.1953E-03   8.5894E-04 -9.1621E-05   3.7511E-02 -1.9988E-02
  1344      7.7284E-03   1.3835E-03  2.2312E-03   8.8254E-04 -9.4127E-05   3.7342E-02 -2.0016E-02
  1345      7.8061E-03   1.4171E-03  2.2677E-03   9.0676E-04 -9.6699E-05   3.7167E-02 -2.0043E-02
  1346      7.8846E-03   1.4514E-03  2.3047E-03   9.3163E-04 -9.9339E-05   3.6984E-02 -2.0068E-02
  1347      7.9638E-03   1.4865E-03  2.3423E-03   9.5717E-04 -1.0205E-04   3.6795E-02 -2.0091E-02
  1348      8.0439E-03   1.5225E-03  2.3804E-03   9.8337E-04 -1.0483E-04   3.6599E-02 -2.0113E-02
  1349      8.1247E-03   1.5594E-03  2.4191E-03   1.0103E-03 -1.0768E-04   3.6396E-02 -2.0134E-02
  1350      8.2063E-03   1.5971E-03  2.4583E-03   1.0379E-03 -1.1061E-04   3.6186E-02 -2.0153E-02
  1351      8.2888E-03   1.6358E-03  2.4980E-03   1.0662E-03 -1.1362E-04   3.5969E-02 -2.0170E-02
  1352      8.3721E-03   1.6754E-03  2.5384E-03   1.0953E-03 -1.1671E-04   3.5744E-02 -2.0186E-02
  1353      8.4563E-03   1.7159E-03  2.5793E-03   1.1252E-03 -1.1987E-04   3.5513E-02 -2.0200E-02
  1354      8.5413E-03   1.7574E-03  2.6208E-03   1.1558E-03 -1.2312E-04   3.5274E-02 -2.0213E-02
  1355      8.6271E-03   1.7999E-03  2.6629E-03   1.1873E-03 -1.2646E-04   3.5027E-02 -2.0224E-02
  1356      8.7138E-03   1.8434E-03  2.7056E-03   1.2196E-03 -1.2988E-04   3.4773E-02 -2.0233E-02
  1357      8.8014E-03   1.8880E-03  2.7489E-03   1.2527E-03 -1.3339E-04   3.4512E-02 -2.0240E-02
  1358      8.8898E-03   1.9336E-03  2.7928E-03   1.2867E-03 -1.3699E-04   3.4243E-02 -2.0246E-02
  1359      8.9792E-03   1.9804E-03  2.8373E-03   1.3216E-03 -1.4069E-04   3.3966E-02 -2.0249E-02
  1360      9.0694E-03   2.0282E-03  2.8824E-03   1.3574E-03 -1.4448E-04   3.3681E-02 -2.0251E-02
  1361      9.1606E-03   2.0772E-03  2.9282E-03   1.3941E-03 -1.4837E-04   3.3388E-02 -2.0251E-02
  1362      9.2526E-03   2.1273E-03  2.9745E-03   1.4318E-03 -1.5236E-04   3.3088E-02 -2.0249E-02
  1363      9.3456E-03   2.1786E-03  3.0216E-03   1.4704E-03 -1.5646E-04   3.2779E-02 -2.0245E-02
  1364      9.4395E-03   2.2312E-03  3.0692E-03   1.5101E-03 -1.6066E-04   3.2463E-02 -2.0240E-02
  1365      9.5344E-03   2.2850E-03  3.1175E-03   1.5508E-03 -1.6496E-04   3.2138E-02 -2.0232E-02
  1366      9.6302E-03   2.3401E-03  3.1665E-03   1.5925E-03 -1.6938E-04   3.1805E-02 -2.0222E-02
  1367      9.7270E-03   2.3965E-03  3.2161E-03   1.6354E-03 -1.7392E-04   3.1463E-02 -2.0210E-02
  1368      9.8248E-03   2.4542E-03  3.2664E-03   1.6793E-03 -1.7856E-04   3.1114E-02 -2.0197E-02
  1369      9.9235E-03   2.5133E-03  3.3174E-03   1.7244E-03 -1.8333E-04   3.0756E-02 -2.0181E-02
  1370      1.0023E-02   2.5737E-03  3.3690E-03   1.7706E-03 -1.8822E-04   3.0389E-02 -2.0163E-02
  1371      1.0124E-02   2.6356E-03  3.4213E-03   1.8180E-03 -1.9324E-04   3.0014E-02 -2.0142E-02
  1372      1.0226E-02   2.6990E-03  3.4743E-03   1.8667E-03 -1.9838E-04   2.9630E-02 -2.0120E-02
  1373      1.0329E-02   2.7639E-03  3.5280E-03   1.9165E-03 -2.0366E-04   2.9238E-02 -2.0095E-02
  1374      1.0432E-02   2.8302E-03  3.5824E-03   1.9677E-03 -2.0906E-04   2.8837E-02 -2.0069E-02
  1375      1.0537E-02   2.8982E-03  3.6375E-03   2.0202E-03 -2.1461E-04   2.8427E-02 -2.0040E-02
  1376      1.0643E-02   2.9677E-03  3.6933E-03   2.0739E-03 -2.2029E-04   2.8009E-02 -2.0008E-02
